,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25
211,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.9199995994567871,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943,0.003333350410684943
212,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.9261536002159119,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362,0.003076933091506362
213,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.9039995670318604,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975
214,He is busy today,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.6799993515014648,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915
215,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.8933326005935669,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617,0.004444474820047617
216,"I'd really prefer just to wait until the brief, if that is ok.",0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.0066666859202086926,0.8399994969367981,0.0066666859202086926
217,He is busy today,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.6799993515014648,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915
218,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.0028571574948728085,0.9314281940460205
219,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0022222332190722227,0.9466664791107178,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227,0.0022222332190722227
220,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.9399996995925903,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846,0.0025000113528221846
221,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.8399993181228638,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151
222,I’d rather not say.,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.6799986362457275,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877
223,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.002857157029211521,0.9314282536506653
224,It won't take long.,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.7599987983703613,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611
225,It won't take long.,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.7599987387657166,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.8399990797042847,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.0066667054779827595,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185,0.006666704546660185
227,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975,0.9039995670318604,0.0040000188164412975,0.0040000188164412975,0.0040000188164412975
228,The plan was to use one large aid station with American medics running it. How is this way better?,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.9199993014335632,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513,0.0033333611208945513
229,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.8799989223480225,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298,0.005000043660402298
230,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.002222232986241579,0.9466664791107178,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579,0.002222232986241579
231,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.8933330774307251,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355,0.00444445526227355
232,It won't take long.,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.7599987983703613,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611
233,"Hello, sir. Have you eaten yet?",0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.8079990148544312,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894
234,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.9039996862411499,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245,0.0040000141598284245
235,"I'd really prefer just to wait until the brief, if that is ok.",0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.006666686851531267,0.8399994969367981,0.006666686851531267
236,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.9127269387245178,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616,0.0036363773979246616
237,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.8399990797042847,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472,0.006666705012321472
238,"No, he is not here. I am taking his place.",0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.6799991726875305,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087
239,Why does it have to be in private? We don't have a ton of time. ,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.7599987387657166,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186
240,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.004444458521902561,0.8933330178260803,0.004444458521902561
241,He is busy today,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.6799993515014648,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134,0.01333335880190134
242,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.8933330774307251,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263,0.004444454796612263
243,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.8399990797042847,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761,0.00666670361533761
244,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.8399993181228638,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439
245,I’d rather not say.,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.6799986362457275,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877
246,He is busy today,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.6799993515014648,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915
247,It won't take long.,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.7599987387657166,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186,0.010000050999224186
248,The plan was to use one large aid station with American medics running it. How is this way better?,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.9199993014335632,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195
249,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.004444458056241274,0.8933330178260803,0.004444458056241274
250,"No, he is not here. I am taking his place.",0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.6799991726875305,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087,0.013333368115127087
251,He is busy today,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.6799993515014648,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915,0.013333359733223915
252,"Hello, sir. Have you eaten yet?",0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.8079990148544312,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894,0.008000041358172894
253,I’d rather not say.,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.6799986362457275,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877,0.013333390466868877
254,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.8799992799758911,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104,0.005000028759241104
255,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.8399993181228638,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151,0.006666694767773151
256,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.9519997835159302,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867,0.002000010572373867
257,"No, he is not here. I am taking his place.",0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.6799991130828857,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661,0.013333369046449661
258,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.8399993181228638,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439,0.006666695233434439
259,The plan was to use one large aid station with American medics running it. How is this way better?,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.9199993014335632,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195,0.003333361353725195
260,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.9261536002159119,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183,0.0030769328586757183
261,It won't take long.,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.7599987983703613,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611,0.010000050067901611
262,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.8799993991851807,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806,0.005000025033950806
263,I don't have any questions right now.,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.7599989771842957,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844,0.01000004168599844
