,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16
325,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944464519619942,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944464519619942,0.8958330750465393
326,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00694446824491024,0.006944472435861826,0.006944469176232815,0.0069444673135876656,0.006944466382265091,0.006944469176232815,0.0069444673135876656,0.00694446824491024,0.0069444673135876656,0.00694446824491024,0.8958330154418945,0.00694446824491024,0.0069444673135876656,0.0069444673135876656,0.0069444673135876656,0.006944469176232815
327,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0048077222891151905,0.004807721823453903,0.004807721357792616,0.9278841018676758,0.004807725548744202,0.004807721823453903,0.004807721357792616,0.0048077222891151905,0.004807721823453903,0.00480772415176034,0.004807723686099052,0.0048077222891151905,0.004807723220437765,0.0048077222891151905,0.00480772415176034,0.004807721357792616
328,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208370741456747,0.005208367481827736,0.005208367016166449,0.0052083698101341724,0.005208370741456747,0.005208367947489023,0.005208367016166449,0.005208367016166449,0.005208367481827736,0.0052083698101341724,0.9218745231628418,0.005208367016166449,0.005208367481827736,0.005208366084843874,0.005208369344472885,0.005208367016166449
329,He is busy today,0.02083338052034378,0.02083338052034378,0.02083337865769863,0.02083337865769863,0.02083337865769863,0.02083338238298893,0.02083338238298893,0.02083337865769863,0.020833386108279228,0.02083337865769863,0.020833397284150124,0.020833386108279228,0.02083337865769863,0.02083338052034378,0.02083338238298893,0.6874992251396179
330,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0056818402372300625,0.0056818402372300625,0.0056818402372300625,0.005681842099875212,0.9147723913192749,0.005681841168552637,0.005681839305907488,0.005681842565536499,0.0056818402372300625,0.00568184070289135,0.00568184070289135,0.00568184070289135,0.0056818402372300625,0.005681842099875212,0.00568184070289135,0.005681839305907488
331,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.006944484543055296,0.006944484543055296,0.006944482680410147,0.006944483611732721,0.006944482680410147,0.006944487802684307,0.006944484543055296,0.006944482680410147,0.8958327770233154,0.006944483611732721,0.006944485008716583,0.006944484543055296,0.006944483611732721,0.006944484543055296,0.006944484543055296,0.00694449245929718
332,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944464519619942,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944464519619942,0.8958330750465393
333,"No, he is not here. I am taking his place.",0.020833373069763184,0.020833369344472885,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.02083338052034378,0.020833369344472885,0.020833369344472885
334,Can you explain to me why we are setting up two individual aid stations?,0.008928641676902771,0.008928637951612473,0.008928637020289898,0.008928637020289898,0.008928638882935047,0.008928637951612473,0.4499335289001465,0.008928640745580196,0.008928642608225346,0.008928637951612473,0.008928640745580196,0.008928638882935047,0.4250655174255371,0.008928641676902771,0.008928637951612473,0.008928638882935047
335,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.010416683740913868,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416683740913868,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416683740913868,0.8437497615814209,0.010416684672236443,0.010416683740913868
336,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944464519619942,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944464519619942,0.8958330750465393
337,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812531664967537,0.007812529802322388,0.8828120827674866,0.007812530733644962,0.007812528870999813,0.007812529802322388,0.007812529802322388,0.007812530733644962,0.007812528870999813,0.00781253632158041,0.007812531664967537,0.007812529802322388,0.007812529802322388,0.007812528870999813,0.007812528870999813,0.007812529802322388
338,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208371207118034,0.005208367481827736,0.005208367016166449,0.0052083698101341724,0.005208370741456747,0.005208367947489023,0.005208367016166449,0.005208367016166449,0.005208367481827736,0.0052083698101341724,0.9218745231628418,0.005208367016166449,0.005208367481827736,0.005208366084843874,0.005208369344472885,0.005208367016166449
339,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004807730205357075,0.004807731136679649,0.0048077292740345,0.004807731602340937,0.004807728808373213,0.0048077404499053955,0.0048077292740345,0.004807730205357075,0.004807733464986086,0.004807730671018362,0.004807730205357075,0.9278839826583862,0.0048077292740345,0.004807728808373213,0.004807730205357075,0.004807730205357075
340,"I'd really prefer just to wait until the brief, if that is ok.",0.010416731238365173,0.8437489867210388,0.010416732169687748,0.01041672844439745,0.01041672844439745,0.010416730307042599,0.01041672844439745,0.010416739620268345,0.010416731238365173,0.010416731238365173,0.010416737757623196,0.010416731238365173,0.010416731238365173,0.010416731238365173,0.010416730307042599,0.010416734032332897
341,"I'd really prefer just to wait until the brief, if that is ok.",0.010416730307042599,0.8437489867210388,0.010416731238365173,0.010416727513074875,0.010416727513074875,0.010416729375720024,0.010416727513074875,0.01041674055159092,0.010416730307042599,0.010416730307042599,0.010416736826300621,0.010416730307042599,0.010416730307042599,0.010416730307042599,0.010416729375720024,0.010416733101010323
342,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944465450942516,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944469641894102,0.8958330750465393
343,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807728808373213,0.004807731136679649,0.0048077283427119255,0.004807728808373213,0.9278841018676758,0.004807731136679649,0.004807728808373213,0.004807728808373213,0.0048077292740345,0.0048077283427119255,0.0048077292740345,0.0048077292740345,0.004807729739695787,0.0048077283427119255,0.004807728808373213,0.004807728808373213
344,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00568184070289135,0.00568184070289135,0.00568184070289135,0.005681842565536499,0.9147723913192749,0.005681842099875212,0.005681839771568775,0.00568185281008482,0.00568184070289135,0.005681841168552637,0.005681841168552637,0.005681841168552637,0.00568184070289135,0.005681842565536499,0.005681841168552637,0.005681839771568775
345,Why does it have to be in private? We don't have a ton of time. ,0.015625111758708954,0.015625109896063805,0.015625109896063805,0.015625111758708954,0.7656232714653015,0.015625109896063805,0.015625109896063805,0.015625134110450745,0.015625108033418655,0.015625113621354103,0.0156251210719347,0.015625106170773506,0.015625115483999252,0.015625115483999252,0.015625111758708954,0.015625113621354103
346,"Hello, sir. Have you eaten yet?",0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.01250019297003746,0.012500185519456863,0.012500191107392311,0.012500183656811714,0.012500183656811714,0.012500188313424587,0.012500189244747162,0.012500191107392311,0.012500183656811714,0.8124972581863403
347,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125623986125,0.007812565192580223,0.007812561467289925,0.00781256053596735,0.007812561467289925,0.007812567986547947,0.007812564261257648,0.00781256053596735,0.0078125623986125,0.8828115463256836,0.007812561467289925,0.007812561467289925,0.0078125623986125,0.00781256053596735,0.0078125623986125,0.007812566123902798
348,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812527939677238,0.00781252607703209,0.00781252607703209,0.007812527008354664,0.007812527008354664,0.007812527008354664,0.007812530733644962,0.007812527008354664,0.007812528870999813,0.007812527008354664,0.007812527008354664,0.007812528870999813,0.8828120827674866,0.007812527939677238,0.00781252607703209,0.007812527939677238
349,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.007812577299773693,0.007812579162418842,0.007812577299773693,0.007812577299773693,0.007812577299773693,0.007812577299773693,0.007812579162418842,0.007812581025063992,0.00781258288770914,0.007812577299773693,0.00781258661299944,0.5280355215072632,0.007812581956386566,0.36258837580680847,0.007812579162418842,0.007812578231096268
350,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.007812573574483395,0.007812575437128544,0.007812573574483395,0.007812573574483395,0.007812573574483395,0.007812573574483395,0.007812575437128544,0.007812577299773693,0.007812580093741417,0.007812573574483395,0.007812588475644588,0.431491881608963,0.007812579162418842,0.45913201570510864,0.007812575437128544,0.00781257450580597
351,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125623986125,0.007812565192580223,0.007812561467289925,0.00781256053596735,0.007812561467289925,0.007812567055225372,0.007812564261257648,0.00781256053596735,0.0078125623986125,0.8828115463256836,0.007812561467289925,0.007812561467289925,0.0078125623986125,0.00781256053596735,0.0078125623986125,0.007812566123902798
352,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.007812530733644962,0.007812528870999813,0.8828120827674866,0.007812529802322388,0.007812527939677238,0.007812528870999813,0.007812528870999813,0.007812529802322388,0.007812527939677238,0.007812532596290112,0.007812530733644962,0.007812528870999813,0.007812528870999813,0.007812527939677238,0.007812527939677238,0.007812528870999813
353,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812527939677238,0.00781252607703209,0.00781252607703209,0.007812527008354664,0.007812527008354664,0.007812527008354664,0.007812530733644962,0.007812527008354664,0.007812528870999813,0.007812527008354664,0.007812527008354664,0.007812528870999813,0.8828120827674866,0.007812527939677238,0.00781252607703209,0.007812527939677238
354,"Hello, sir. Have you eaten yet?",0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.012500183656811714,0.01250019297003746,0.012500185519456863,0.012500191107392311,0.012500183656811714,0.012500183656811714,0.012500188313424587,0.012500189244747162,0.01250019297003746,0.012500183656811714,0.8124972581863403
355,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125623986125,0.007812565192580223,0.007812561467289925,0.00781256053596735,0.007812561467289925,0.007812567055225372,0.007812564261257648,0.00781256053596735,0.0078125623986125,0.8828115463256836,0.007812561467289925,0.007812561467289925,0.0078125623986125,0.00781256053596735,0.0078125623986125,0.007812566123902798
356,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9218742251396179,0.005208381451666355,0.005208385176956654,0.005208384245634079,0.005208384711295366,0.005208381451666355,0.0052083805203437805,0.005208380986005068,0.005208380986005068,0.005208385176956654,0.00520838238298893,0.005208380986005068,0.00520838238298893,0.005208384711295366,0.005208384245634079,0.005208380986005068
357,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0048077292740345,0.004807731136679649,0.0048077283427119255,0.0048077292740345,0.9278841018676758,0.004807731136679649,0.0048077292740345,0.0048077292740345,0.004807729739695787,0.0048077283427119255,0.004807729739695787,0.004807729739695787,0.004807730205357075,0.0048077283427119255,0.0048077292740345,0.0048077292740345
358,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0044643166474998,0.004464319907128811,0.004464316181838512,0.9330352544784546,0.004464316181838512,0.004464317578822374,0.004464315250515938,0.0044643166474998,0.004464317113161087,0.004464319907128811,0.004464316181838512,0.0044643166474998,0.004464316181838512,0.004464315250515938,0.0044643166474998,0.004464316181838512
359,"I'd really prefer just to wait until the brief, if that is ok.",0.010416730307042599,0.8437489867210388,0.010416731238365173,0.010416727513074875,0.010416727513074875,0.010416729375720024,0.010416727513074875,0.01041674055159092,0.010416730307042599,0.010416730307042599,0.010416736826300621,0.010416730307042599,0.010416730307042599,0.010416730307042599,0.010416729375720024,0.010416733101010323
360,Can you explain to me why we are setting up two individual aid stations?,0.008928639814257622,0.008928636088967323,0.008928636088967323,0.008928635157644749,0.008928637020289898,0.008928636088967323,0.4761831760406494,0.008928638882935047,0.008928640745580196,0.008928636088967323,0.008928638882935047,0.008928637020289898,0.39881590008735657,0.008928639814257622,0.008928636088967323,0.008928637020289898
361,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9218742251396179,0.0052083819173276424,0.005208404269069433,0.005208384245634079,0.005208385176956654,0.0052083819173276424,0.0052083805203437805,0.005208381451666355,0.005208381451666355,0.005208385642617941,0.00520838238298893,0.005208381451666355,0.00520838238298893,0.005208385176956654,0.005208384245634079,0.005208381451666355
362,"No, he is not here. I am taking his place.",0.020833373069763184,0.020833369344472885,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.02083338052034378,0.020833369344472885,0.020833369344472885
363,Can you explain to me why we are setting up two individual aid stations?,0.008928639814257622,0.008928636088967323,0.008928636088967323,0.008928635157644749,0.008928637020289898,0.008928636088967323,0.4754502475261688,0.008928638882935047,0.008928640745580196,0.008928636088967323,0.008928638882935047,0.008928637020289898,0.39954882860183716,0.008928639814257622,0.008928636088967323,0.008928637020289898
364,It won't take long.,0.015625065192580223,0.015625061467289925,0.015625063329935074,0.015625063329935074,0.01562507078051567,0.015625061467289925,0.7656240463256836,0.015625061467289925,0.015625061467289925,0.015625063329935074,0.015625067055225372,0.015625059604644775,0.015625065192580223,0.015625059604644775,0.015625067055225372,0.015625067055225372
365,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.00625005504116416,0.00625005504116416,0.006250052712857723,0.0062500531785190105,0.0062500531785190105,0.006250056903809309,0.006250056438148022,0.00625006016343832,0.006250056903809309,0.006250052712857723,0.0062500531785190105,0.006250056438148022,0.006250058766454458,0.006250054109841585,0.006250054109841585,0.9062491059303284
366,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00694446824491024,0.006944471504539251,0.006944469176232815,0.0069444673135876656,0.006944466382265091,0.006944469176232815,0.0069444673135876656,0.00694446824491024,0.0069444673135876656,0.00694446824491024,0.8958330154418945,0.00694446824491024,0.0069444673135876656,0.0069444673135876656,0.0069444673135876656,0.006944469176232815
367,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.5040382146835327,0.003472245065495372,0.003472245531156659,0.0034722480922937393,0.003472245065495372,0.003472245065495372,0.4473503828048706,0.003472245065495372,0.0034722445998340845,0.0034722471609711647,0.003472245065495372,0.003472245065495372,0.003472245065495372,0.0034722445998340845,0.003472245065495372,0.003472245531156659
368,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0048077292740345,0.004807731136679649,0.0048077283427119255,0.0048077292740345,0.9278841018676758,0.004807731136679649,0.0048077292740345,0.0048077292740345,0.004807729739695787,0.0048077283427119255,0.004807729739695787,0.004807729739695787,0.004807730205357075,0.0048077283427119255,0.0048077292740345,0.0048077292740345
369,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.004464316181838512,0.004464319441467524,0.004464315716177225,0.9330352544784546,0.004464315716177225,0.004464317113161087,0.004464315250515938,0.004464316181838512,0.0044643166474998,0.004464318975806236,0.004464315716177225,0.004464316181838512,0.004464315716177225,0.004464315250515938,0.004464316181838512,0.004464315716177225
370,Can I talk with you in private once questions are over?,0.015625083819031715,0.015625087544322014,0.015625081956386566,0.015625087544322014,0.015625085681676865,0.015625083819031715,0.015625081956386566,0.7656236886978149,0.015625080093741417,0.015625081956386566,0.01562509499490261,0.015625080093741417,0.015625085681676865,0.015625089406967163,0.015625132247805595,0.015625081956386566
371,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003906269557774067,0.003906270023435354,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.003906269557774067,0.003906269557774067,0.9414059519767761,0.00390626909211278,0.003906269557774067,0.003906270954757929,0.0039062704890966415,0.003906269557774067,0.003906269557774067,0.003906269557774067
372,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9479163289070129,0.003472244832664728,0.003472244832664728,0.003472247626632452,0.003472244832664728,0.003472244832664728,0.0034722487907856703,0.003472244832664728,0.003472244367003441,0.003472246928140521,0.003472244832664728,0.003472244832664728,0.003472244832664728,0.003472244367003441,0.003472244832664728,0.003472245065495372
373,I’d rather not say.,0.02083338052034378,0.02083338052034378,0.6874992847442627,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.02083338052034378,0.020833391696214676,0.02083338238298893,0.02083338052034378,0.02083338238298893,0.020833387970924377,0.02083338052034378,0.02083338052034378
374,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944463588297367,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.00694446312263608,0.006944463588297367,0.006944464519619942,0.006944462191313505,0.006944463588297367,0.00694446312263608,0.006944464519619942,0.00694446312263608,0.00694446312263608,0.006944464519619942,0.006944464519619942,0.8958330750465393
375,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807722754776478,0.0048077222891151905,0.004807721823453903,0.9278842210769653,0.004807725083082914,0.0048077222891151905,0.004807721823453903,0.004807722754776478,0.0048077222891151905,0.004807724617421627,0.00480772415176034,0.004807722754776478,0.004807723220437765,0.004807722754776478,0.004807724617421627,0.004807721823453903
376,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00694446312263608,0.006944462191313505,0.006944462191313505,0.006944462191313505,0.006944462191313505,0.00694446312263608,0.006944464053958654,0.0069444612599909306,0.00694446312263608,0.006944462191313505,0.006944464053958654,0.006944462191313505,0.006944462191313505,0.006944464053958654,0.006944464053958654,0.8958330750465393
377,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.006250097416341305,0.006250058766454458,0.006250059697777033,0.006250057369470596,0.006250057369470596,0.006250058766454458,0.006250057369470596,0.006250058300793171,0.9062490463256836,0.006250058300793171,0.006250058300793171,0.006250058300793171,0.006250058300793171,0.006250059697777033,0.006250062491744757,0.006250061094760895
378,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0026041846722364426,0.0026041849050670862,0.0026041846722364426,0.0026041846722364426,0.0026041846722364426,0.0026041849050670862,0.002604185603559017,0.0026041849050670862,0.002604185603559017,0.0026041846722364426,0.0026041849050670862,0.002604187000542879,0.9609372615814209,0.0026041849050670862,0.0026041849050670862,0.00260418513789773
379,Why does it have to be in private? We don't have a ton of time. ,0.015625111758708954,0.015625109896063805,0.015625109896063805,0.015625111758708954,0.7656233310699463,0.015625109896063805,0.015625109896063805,0.01562511920928955,0.015625108033418655,0.015625113621354103,0.0156251210719347,0.015625106170773506,0.015625115483999252,0.015625115483999252,0.015625111758708954,0.015625113621354103
380,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.007812587544322014,0.007812588475644588,0.00781258288770914,0.007812588475644588,0.00781258661299944,0.00781258661299944,0.007812585681676865,0.007812589406967163,0.00781258475035429,0.00781258288770914,0.007812583819031715,0.007812583819031715,0.007812581025063992,0.007812581025063992,0.8828112483024597,0.007812585681676865
381,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.006944485008716583,0.006944485008716583,0.006944483611732721,0.006944484077394009,0.006944483611732721,0.006944488268345594,0.006944485008716583,0.006944483611732721,0.8958327770233154,0.006944484077394009,0.006944485940039158,0.006944485008716583,0.006944484077394009,0.006944485008716583,0.006944485008716583,0.006944490130990744
382,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.005208384245634079,0.0052083805203437805,0.9218742251396179,0.00520838238298893,0.005208384245634079,0.005208381451666355,0.005208381451666355,0.005208379589021206,0.0052083805203437805,0.005208383314311504,0.0052083805203437805,0.0052083805203437805,0.005208379123359919,0.005208379123359919,0.005208380986005068,0.005208383314311504
383,"No, he is not here. I am taking his place.",0.020833373069763184,0.020833369344472885,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.02083338052034378,0.020833369344472885,0.020833369344472885
384,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807722754776478,0.0048077222891151905,0.004807721823453903,0.9278842210769653,0.004807725083082914,0.0048077222891151905,0.004807721823453903,0.004807722754776478,0.0048077222891151905,0.004807724617421627,0.00480772415176034,0.004807722754776478,0.004807723220437765,0.004807722754776478,0.004807724617421627,0.004807721823453903
385,"I'd really prefer just to wait until the brief, if that is ok.",0.010416729375720024,0.8437489867210388,0.010416731238365173,0.010416727513074875,0.010416727513074875,0.01041672844439745,0.010416727513074875,0.01041673868894577,0.010416729375720024,0.010416729375720024,0.010416735894978046,0.010416729375720024,0.010416729375720024,0.010416729375720024,0.01041672844439745,0.010416732169687748
386,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.006944485008716583,0.006944485008716583,0.006944483611732721,0.006944484077394009,0.006944483611732721,0.006944488268345594,0.006944485008716583,0.006944483611732721,0.8958327770233154,0.006944484077394009,0.006944485940039158,0.006944485008716583,0.006944484077394009,0.006944485008716583,0.006944485008716583,0.006944490130990744
387,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9531246423721313,0.0031250235624611378,0.0031250230967998505,0.0031250244937837124,0.0031250235624611378,0.0031250230967998505,0.0031250230967998505,0.0031250230967998505,0.003125022631138563,0.0031250235624611378,0.0031250242609530687,0.003125022631138563,0.003125022631138563,0.003125022631138563,0.003125025425106287,0.0031250230967998505
388,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.010416683740913868,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416683740913868,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416682809591293,0.010416683740913868,0.8437497615814209,0.010416686534881592,0.010416683740913868
389,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.007812577299773693,0.007812579162418842,0.007812577299773693,0.007812577299773693,0.007812577299773693,0.007812577299773693,0.007812579162418842,0.007812581025063992,0.00781258288770914,0.007812577299773693,0.007812585681676865,0.5191625356674194,0.007812581956386566,0.3714613616466522,0.007812579162418842,0.007812578231096268
390,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208374001085758,0.005208367016166449,0.005208366550505161,0.005208369344472885,0.00520837027579546,0.005208367481827736,0.005208366550505161,0.005208366550505161,0.005208367016166449,0.005208369344472885,0.921874463558197,0.005208366550505161,0.005208367016166449,0.005208365619182587,0.005208368878811598,0.005208366550505161
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0039062779396772385,0.003906285390257835,0.003906278870999813,0.003906278405338526,0.003906277474015951,0.003906279802322388,0.003906277474015951,0.9414058327674866,0.003906278870999813,0.003906278405338526,0.0039062793366611,0.003906278405338526,0.0039062779396772385,0.0039062779396772385,0.003906278870999813,0.003906278405338526
392,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00694446824491024,0.006944469641894102,0.006944469176232815,0.0069444673135876656,0.006944466382265091,0.006944469176232815,0.0069444673135876656,0.00694446824491024,0.0069444673135876656,0.00694446824491024,0.8958330154418945,0.00694446824491024,0.0069444673135876656,0.0069444673135876656,0.0069444673135876656,0.006944469176232815
393,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807732999324799,0.004807732999324799,0.004807735793292522,0.004807733464986086,0.9278839826583862,0.004807735793292522,0.004807732999324799,0.0048077343963086605,0.004807732533663511,0.004807733464986086,0.004807734861969948,0.004807737655937672,0.004807732533663511,0.004807732533663511,0.004807734861969948,0.004807732999324799
394,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.007812563329935074,0.007812566123902798,0.0078125623986125,0.007812561467289925,0.0078125623986125,0.007812569849193096,0.007812565192580223,0.007812561467289925,0.007812563329935074,0.8828115463256836,0.0078125623986125,0.0078125623986125,0.007812563329935074,0.007812561467289925,0.007812563329935074,0.007812567055225372
395,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004807730205357075,0.004807731602340937,0.004807729739695787,0.004807732068002224,0.0048077292740345,0.0048077343963086605,0.004807729739695787,0.004807730205357075,0.0048077343963086605,0.004807731136679649,0.004807730205357075,0.927884042263031,0.004807729739695787,0.0048077292740345,0.004807730205357075,0.004807730205357075
396,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003906269557774067,0.003906270023435354,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.00390626909211278,0.003906269557774067,0.003906269557774067,0.9414059519767761,0.00390626909211278,0.003906269557774067,0.003906270954757929,0.0039062704890966415,0.003906269557774067,0.003906269557774067,0.003906269557774067
397,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.010416718199849129,0.010416718199849129,0.0104167265817523,0.010416720062494278,0.010416718199849129,0.01041671633720398,0.010416718199849129,0.8437491655349731,0.010416715405881405,0.010416719131171703,0.01041671633720398,0.01041671633720398,0.010416719131171703,0.01041671633720398,0.010416720062494278,0.01041671633720398
398,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.006250063888728619,0.006250058766454458,0.006250059697777033,0.006250057369470596,0.006250057369470596,0.006250058766454458,0.006250057369470596,0.006250058300793171,0.9062491655349731,0.006250058300793171,0.006250058300793171,0.006250058300793171,0.006250058300793171,0.006250059697777033,0.006250062491744757,0.006250061094760895
399,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0056818402372300625,0.0056818402372300625,0.0056818402372300625,0.005681842099875212,0.9147723913192749,0.005681841168552637,0.005681839305907488,0.005681842565536499,0.0056818402372300625,0.00568184070289135,0.00568184070289135,0.00568184070289135,0.0056818402372300625,0.005681842099875212,0.00568184070289135,0.005681839305907488
400,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944466847926378,0.00694446824491024,0.0069444673135876656,0.006944465916603804,0.006944464985281229,0.0069444673135876656,0.006944465916603804,0.006944466847926378,0.006944465916603804,0.006944466847926378,0.8958330154418945,0.006944466847926378,0.006944465916603804,0.006944465916603804,0.006944465916603804,0.0069444673135876656
