,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24
324,Can I talk with you in private once questions are over?,0.010416693985462189,0.010416694916784763,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.7604160308837891,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189
325,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8935180902481079,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
326,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.8935180306434631,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562
327,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
328,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.9201386570930481,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764
329,He is busy today,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.6805545091629028,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048,0.01388893648982048
330,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436,0.9128782153129578,0.0037879038136452436,0.0037879038136452436,0.0037879038136452436
331,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.8935180306434631,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136,0.004629652481526136
332,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8935180902481079,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
333,"No, he is not here. I am taking his place.",0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.6805543303489685,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652,0.013888944871723652
334,Can you explain to me why we are setting up two individual aid stations?,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.863093376159668,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153
335,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.8402772545814514,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.006944464985281229
336,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.8935180902481079,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125
337,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.8802080750465393,0.0052083441987633705
338,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.9201386570930481,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764,0.0034722338896244764
339,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003205139422789216,0.003205139422789216,0.003205139422789216,0.9262818098068237,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216,0.003205139422789216
340,"I'd really prefer just to wait until the brief, if that is ok.",0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.8402769565582275,0.006944479886442423
341,"I'd really prefer just to wait until the brief, if that is ok.",0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.0069444794207811356,0.8402769565582275,0.0069444794207811356
342,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8935180902481079,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
343,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.9262816905975342
344,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.0037879035808146,0.9128782749176025,0.0037879035808146,0.0037879035808146,0.0037879035808146
345,Why does it have to be in private? We don't have a ton of time. ,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.01041676290333271,0.7604144811630249,0.01041676290333271,0.01041676290333271,0.01041676290333271
346,"Hello, sir. Have you eaten yet?",0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.8083321452140808,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564
347,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208398215472698,0.005208398215472698,0.880206823348999,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698
348,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.8802078366279602,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266
349,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.8802075386047363,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736,0.005208367481827736
350,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.8802075386047363,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023,0.005208367947489023
351,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208398215472698,0.005208398215472698,0.880206823348999,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698
352,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.0052083441987633705,0.8802080750465393,0.0052083441987633705
353,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.8802077770233154,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266,0.005208355374634266
354,"Hello, sir. Have you eaten yet?",0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.8083321452140808,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564,0.008333384059369564
355,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208398215472698,0.005208398215472698,0.880206823348999,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698,0.005208398215472698
356,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.9201383590698242,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464,0.0034722459968179464
357,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.003205145476385951,0.9262816905975342
358,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.9315472841262817,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043
359,"I'd really prefer just to wait until the brief, if that is ok.",0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.006944479886442423,0.8402769565582275,0.006944479886442423
360,Can you explain to me why we are setting up two individual aid stations?,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.863093376159668,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817,0.005952460691332817
361,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.9201383590698242,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028,0.0034722457639873028
362,"No, he is not here. I am taking his place.",0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.6805540323257446,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973,0.013888955116271973
363,Can you explain to me why we are setting up two individual aid stations?,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.863093376159668,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.00595246022567153,0.005952460691332817,0.00595246022567153,0.00595246022567153,0.00595246022567153
364,It won't take long.,0.7604150176048279,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577,0.01041673868894577
365,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.9041661620140076,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455,0.0041666897013783455
366,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.8935180306434631,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562,0.004629651550203562
367,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.9467589855194092,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753
368,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.0032051452435553074,0.9262816905975342
369,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.9315472841262817,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043,0.002976207062602043
370,Can I talk with you in private once questions are over?,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.7604160308837891,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189,0.010416693985462189
371,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.9401039481163025,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583,0.0026041767559945583
372,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.9467589855194092,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753,0.0023148241452872753
373,I’d rather not say.,0.013888942077755928,0.6805543899536133,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928,0.013888942077755928
374,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8935180902481079,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
375,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
376,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8935180902481079,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
