,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21
415,"No, he is not here. I am taking his place.",0.015873070806264877,0.015873070806264877,0.6825385689735413,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877,0.015873070806264877
416,I don't have any questions right now.,0.7619016766548157,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761,0.011904916726052761
417,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.004761931486427784,0.9047613739967346,0.004761931486427784
418,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.9267395734786987,0.003663021372631192
419,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.9404759407043457,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137
420,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.8941795229911804,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285
421,"Hello, sir. Have you eaten yet?",0.00952385738492012,0.00952385738492012,0.809522807598114,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012
422,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.9319723844528198,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731,0.003401378868147731
423,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.9267393946647644,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637,0.0036630297545343637
424,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.9319724440574646,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087,0.003401378635317087
425,I’d rather not say.,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.6825385689735413,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027
426,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.89417964220047,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865
427,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.9047613143920898,0.004761931952089071
428,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.9047613739967346,0.004761931020766497
429,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.8809515833854675,0.005952419713139534,0.005952419713139534,0.005952419713139534,0.005952419713139534
430,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.8809520602226257,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594,0.005952395498752594
431,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.920634388923645,0.003968280740082264,0.003968280740082264
432,He is busy today,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.015873068943619728,0.01587306521832943,0.01587306521832943,0.6825386881828308,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943
433,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.003663021372631192,0.9267395734786987,0.003663021372631192,0.003663021372631192,0.003663021372631192
434,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.947089672088623,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156
435,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.00793653167784214,0.8412693738937378,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214
436,He is busy today,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.6825386881828308,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943
437,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.8941795229911804,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285,0.005291021429002285
438,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.0031746223103255033,0.936507523059845,0.0031746223103255033,0.0031746223103255033
439,He is busy today,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.6825386881828308,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943,0.01587306521832943
440,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.9134196043014526,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398
441,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.89417964220047,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865,0.0052910177037119865
442,"I'd really prefer just to wait until the brief, if that is ok.",0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.841269314289093,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729,0.00793653354048729
443,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.9404759407043457,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137,0.0029762026388198137
444,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005291041452437639,0.005291041452437639,0.0052910419180989265,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.8941791653633118,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639
445,I’d rather not say.,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.6825385689735413,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027
446,"Hello, sir. Have you eaten yet?",0.00952385738492012,0.00952385738492012,0.809522807598114,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012,0.00952385738492012
447,"No, he is not here. I am taking his place.",0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.6825386881828308,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458,0.01587306708097458
448,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291036330163479,0.8941792845726013,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479,0.005291036330163479
449,He is busy today,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.6825387477874756,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428,0.01587306335568428
450,I don't have any questions right now.,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.7619029879570007,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963,0.011904850602149963
451,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.920634388923645,0.003968280740082264,0.003968280740082264
452,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.8639447689056396,0.006802760995924473,0.006802760995924473,0.006802760995924473,0.006802760995924473
453,I’d rather not say.,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.6825385689735413,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027
454,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291036795824766,0.8941792249679565,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766,0.005291036795824766
455,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.003968280740082264,0.920634388923645,0.003968280740082264,0.003968280740082264
456,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.9523805379867554,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776,0.002380973659455776
457,"I'd really prefer just to wait until the brief, if that is ok.",0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.8412692546844482,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864,0.007936534471809864
458,He is busy today,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.6825385093688965,0.015873074531555176,0.015873074531555176,0.015873078256845474,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176
459,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.00793653167784214,0.8412693738937378,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214,0.00793653167784214
460,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005291041452437639,0.005291041452437639,0.005291042849421501,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.8941791653633118,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639,0.005291041452437639
461,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.003968280274420977,0.920634388923645,0.003968280274420977,0.003968280274420977
462,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.89417964220047,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274,0.005291018169373274
463,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.9134196043014526,0.004329020157456398,0.004329020157456398,0.004329020157456398,0.004329020157456398
464,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.004761931952089071,0.9047613143920898,0.004761931952089071
465,Why does it have to be in private? We don't have a ton of time. ,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.7619031071662903,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709,0.01190484594553709
466,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.9047611951828003,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243,0.004761940333992243
467,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.9134195446968079,0.004329020623117685,0.004329020623117685,0.004329020623117685,0.004329020623117685
468,I’d rather not say.,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.6825385689735413,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027,0.015873072668910027
469,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.004761931020766497,0.9047613739967346,0.004761931020766497
470,The plan was to use one large aid station with American medics running it. How is this way better?,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.9206343293190002,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005,0.0039682830683887005
471,I’d rather not say.,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.6825385689735413,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176,0.015873074531555176
472,The plan was to use one large aid station with American medics running it. How is this way better?,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.9206343293190002,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413,0.003968282602727413
473,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.8809518218040466,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064
474,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.8809520602226257,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881,0.005952395964413881
475,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.8809518218040466,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064,0.005952407605946064
