,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
355,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.8793095946311951,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447
356,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.9195394515991211,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048,0.002873592544347048
357,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.925728976726532,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726
358,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.9310342073440552,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266,0.0024630643893033266
359,"I'd really prefer just to wait until the brief, if that is ok.",0.005747143644839525,0.005747143644839525,0.005747143644839525,0.8390800356864929,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525
360,Can you explain to me why we are setting up two individual aid stations?,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.8620685338973999,0.004926125518977642,0.004926125518977642,0.004926125518977642
361,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.9195394515991211,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605,0.0028735920786857605
362,"No, he is not here. I am taking his place.",0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
363,Can you explain to me why we are setting up two individual aid stations?,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.004926125518977642,0.8620685338973999,0.004926125518977642,0.004926125518977642,0.004926125518977642
364,It won't take long.,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.7586190104484558,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043,0.008620748296380043
365,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165,0.9034477472305298,0.0034482949413359165,0.0034482949413359165,0.0034482949413359165
366,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.8927199840545654,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544,0.0038314289413392544
367,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019157155184075236,0.9463599920272827,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236
368,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726,0.925728976726532,0.0026525373104959726,0.0026525373104959726,0.0026525373104959726
369,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.9310342073440552,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683,0.002463064156472683
370,Can I talk with you in private once questions are over?,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.7586193680763245,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573,0.008620736189186573
371,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.9396547675132751,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367
372,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019157155184075236,0.9463599920272827,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236,0.0019157155184075236
373,I’d rather not say.,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.011494353413581848,0.6781581044197083,0.011494353413581848,0.011494353413581848,0.011494353413581848
374,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.892720103263855,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123
375,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.002652527065947652,0.9257292747497559
376,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.892720103263855,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123,0.0038314249832183123
377,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.9034478068351746,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363
378,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.9597699046134949,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234,0.0014367898693308234
379,Why does it have to be in private? We don't have a ton of time. ,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.758620023727417,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208,0.008620712906122208
380,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.8793092370033264,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204,0.004310385789722204
381,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.8927196264266968,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299
382,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.919539749622345,0.002873580437153578,0.002873580437153578,0.002873580437153578,0.002873580437153578
383,"No, he is not here. I am taking his place.",0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
384,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.002652527531608939,0.9257292747497559
385,"I'd really prefer just to wait until the brief, if that is ok.",0.005747143644839525,0.005747143644839525,0.005747143644839525,0.8390800356864929,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525
386,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.8927196264266968,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299,0.003831441979855299
387,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.9517239332199097,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182,0.0017241461900994182
388,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.8390800356864929,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525,0.005747143644839525
389,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.879309892654419,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126,0.004310362972319126
390,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.002873571589589119,0.002873571589589119,0.9195399880409241,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119,0.002873571589589119
391,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.9396549463272095,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345,0.002155180322006345
392,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.8927200436592102,0.003831428475677967,0.003831428475677967,0.003831428475677967,0.003831428475677967
393,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.9257291555404663,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376,0.0026525312568992376
394,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.8793095946311951,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447,0.004310373216867447
395,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9257290959358215,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305,0.0026525333523750305
396,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.9396547675132751,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367,0.002155186841264367
397,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.8390799164772034,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536,0.005747146904468536
398,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.9034478068351746,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363,0.0034482923801988363
