,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27
262,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.003086429089307785,0.919752836227417,0.003086429089307785,0.003086429089307785,0.003086429089307785
263,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.925925612449646,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017,0.0028490147087723017
264,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.8624328970909119,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265
265,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.8930038213729858,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139,0.004115237854421139
266,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.893003523349762,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595,0.0041152480989694595
267,Can I talk with you in private once questions are over?,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.7592578530311584,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444
268,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.9259255528450012,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255
269,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.9259255528450012,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255,0.0028490175027400255
270,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.8796285390853882,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629
271,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.8930035829544067,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885
272,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.8796291351318359,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838
273,"I'd really prefer just to wait until the brief, if that is ok.",0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.8395055532455444,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443,0.006172862835228443
274,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.8796287178993225
275,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287,0.919752836227417,0.0030864293221384287,0.0030864293221384287,0.0030864293221384287
276,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.8930029273033142,0.004115272779017687,0.004115272779017687,0.004115272779017687
277,I’d rather not say.,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.6790120005607605,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775,0.012345693074166775
278,He is busy today,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.6790114045143127,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566,0.012345715425908566
279,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006172867491841316,0.8395054340362549,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316,0.006172867491841316
280,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.9259254932403564,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494
281,Can I talk with you in private once questions are over?,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.7592578530311584,0.009259313344955444,0.009259313344955444,0.009259313344955444,0.009259313344955444
282,Why does it have to be in private? We don't have a ton of time. ,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.7592572569847107,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981
283,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.9358021020889282,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895
284,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.925925612449646,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453,0.0028490149416029453
285,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.9312165975570679,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156
286,I don't have any questions right now.,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.7592585682868958,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078,0.00925928633660078
287,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.9259254932403564,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057,0.0028490200638771057
288,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.7279830574989319,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.22572015225887299,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813,0.0018518688157200813
289,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.893003523349762,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172
290,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.9312165975570679,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156
291,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.9358021020889282,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895,0.0024691487196832895
292,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.9037027955055237,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145,0.00370373809710145
293,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006172867026180029,0.8395054340362549,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029,0.006172867026180029
294,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.9197527766227722,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525
295,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.8930035829544067,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885,0.004115247167646885
296,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.8796291351318359,0.004629648756235838,0.004629648756235838,0.004629648756235838,0.004629648756235838
297,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.004115271847695112,0.8930029273033142,0.004115271847695112,0.004115271847695112,0.004115271847695112
298,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.9197527766227722,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525,0.0030864321161061525
299,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.9259254932403564,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494,0.0028490202967077494
300,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.8796285390853882,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629,0.004629671107977629
301,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.8395057320594788,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335,0.0061728558503091335
302,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.893003523349762,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172
303,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.004115272779017687,0.8930029273033142,0.004115272779017687,0.004115272779017687,0.004115272779017687
304,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.9312165975570679,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156,0.0026455153711140156
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.9259254336357117,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186,0.002849022625014186
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.8395057320594788,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846,0.006172855384647846
307,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.8796285390853882,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341,0.004629670642316341
308,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9465018510818481,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937,0.002057621954008937
