,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
167,"Hello, sir. Have you eaten yet?",0.010526401922106743,0.010526401922106743,0.8105247020721436,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526402853429317,0.010526401922106743,0.010526401922106743
168,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0026316011790186167,0.002631600946187973,0.002631600946187973,0.9526311755180359,0.0026316011790186167,0.002631600946187973,0.002631600946187973,0.002631600946187973,0.002631600946187973,0.002631600946187973,0.002631600946187973,0.0026316011790186167,0.002631600946187973,0.0026316011790186167,0.002631600946187973,0.002631600946187973,0.002631600946187973,0.0026316011790186167,0.002631600946187973
169,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.004048606380820274,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.927125096321106,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977
170,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002631601644679904,0.002631601644679904,0.002631601644679904,0.9526311755180359,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.002631601644679904,0.0026316018775105476,0.002631601644679904
171,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970489412546,0.005847970023751259,0.8947365283966064,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259
172,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.8421047329902649,0.008771956898272038,0.008771956898272038,0.008771957829594612,0.008771956898272038,0.008771956898272038,0.008771957829594612,0.008771956898272038,0.008771956898272038,0.008771956898272038
173,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0035087945871055126,0.003508794354274869,0.003508794354274869,0.9368416666984558,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.0035087945871055126,0.003508794354274869,0.0035087945871055126,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.003508794354274869,0.003508794354274869
174,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125
175,"I'd really prefer just to wait until the brief, if that is ok.",0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771970868110657,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.8421044945716858,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082,0.008771969936788082
176,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.9138752818107605,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705117344856,0.004784705583006144,0.004784705117344856
177,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.8947364687919617,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408
178,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.8947364687919617,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408
179,Why does it have to be in private? We don't have a ton of time. ,0.01315805409103632,0.01315805409103632,0.013158055022358894,0.013158055022358894,0.013158055022358894,0.7631550431251526,0.01315805409103632,0.013158055022358894,0.01315805409103632,0.01315805409103632,0.01315805409103632,0.013158055022358894,0.013158055022358894,0.013158055953681469,0.013158055022358894,0.013158055022358894,0.013158055953681469,0.013158055022358894,0.01315805409103632
180,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.8947364687919617,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408
181,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847971886396408,0.005847971886396408,0.005847972817718983,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.8947364687919617,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408
182,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.9271252155303955,0.004048599861562252,0.004048599861562252
183,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125
184,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.003289488609880209,0.0032894888427108526,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.9407891631126404,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209,0.003289488609880209
185,I don't have any questions right now.,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.7631570100784302,0.01315794326364994,0.013157944194972515
186,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.005263184197247028,0.9052626490592957
187,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.0040486054494977,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125
188,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.007518851198256016,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.0075188507325947285,0.8646606802940369,0.0075188507325947285,0.0075188507325947285,0.007518851198256016,0.007518851198256016,0.0075188507325947285
189,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005847979336977005,0.8947363495826721,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005
190,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005847986787557602,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847987253218889,0.005847987253218889,0.8947362303733826,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602
191,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9271251559257507,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689
192,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.004048599861562252,0.9271252155303955,0.004048599861562252,0.004048599861562252
193,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.8947364687919617,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121,0.005847971420735121
194,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048608709126711,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604983836412,0.004048604518175125,0.004048604518175125,0.004048604518175125
195,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005847979336977005,0.8947363495826721,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979802638292,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005,0.005847979336977005
196,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578973960131407,0.006578974425792694,0.006578973960131407,0.8815784454345703,0.006578973960131407
197,"Hello, sir. Have you eaten yet?",0.010526401922106743,0.010526401922106743,0.8105247020721436,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526401922106743,0.010526402853429317,0.010526401922106743,0.010526401922106743
198,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444,0.9605260491371155,0.0021929952781647444,0.0021929952781647444,0.0021929952781647444
199,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0032895030453801155,0.003289502812549472,0.003289502812549472,0.003289502812549472,0.0032895030453801155,0.0032895030453801155,0.003289502812549472,0.003289502812549472,0.0032895030453801155,0.003289502812549472,0.003289502812549472,0.003289502812549472,0.9407889246940613,0.003289502812549472,0.0032895030453801155,0.003289502812549472,0.003289502812549472,0.003289502812549472,0.0032895030453801155
200,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263189785182476,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.005263183731585741,0.9052626490592957
201,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771956898272038,0.008771955966949463,0.008771955966949463,0.8421047925949097,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463
202,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578999105840921,0.006578998640179634,0.8815779685974121,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634,0.006578998640179634
203,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005847986787557602,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.0058479877188801765,0.005847987253218889,0.8947362303733826,0.005847987253218889,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602,0.005847986787557602
204,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.003759418847039342,0.0037594186142086983,0.9323304295539856,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.003759418847039342,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983,0.0037594186142086983
205,I don't have any questions right now.,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.01315794326364994,0.013157944194972515,0.01315794326364994,0.01315794326364994,0.7631570100784302,0.01315794326364994,0.01315794512629509
206,Why does it have to be in private? We don't have a ton of time. ,0.013158096000552177,0.013158096000552177,0.013158096000552177,0.013158096000552177,0.013158096931874752,0.3731909692287445,0.013158096000552177,0.013158096000552177,0.013158096000552177,0.013158096000552177,0.013158096000552177,0.013158096931874752,0.013158097863197327,0.4031214118003845,0.013158096931874752,0.013158096931874752,0.013158096931874752,0.013158096931874752,0.013158096000552177
207,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.004048606846481562,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.927125096321106,0.0040486054494977,0.0040486054494977,0.0040486054494977,0.0040486054494977
208,Why does it have to be in private? We don't have a ton of time. ,0.013158053159713745,0.013158053159713745,0.01315805409103632,0.01315805409103632,0.01315805409103632,0.7631550431251526,0.013158053159713745,0.01315805409103632,0.013158053159713745,0.013158053159713745,0.013158053159713745,0.01315805409103632,0.01315805409103632,0.013158055022358894,0.01315805409103632,0.01315805409103632,0.013158055022358894,0.01315805409103632,0.013158053159713745
209,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.8947364687919617,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847972352057695,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408,0.005847971886396408
210,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003289503278210759,0.0032895030453801155,0.0032895030453801155,0.0032895030453801155,0.003289503278210759,0.003289503278210759,0.0032895030453801155,0.0032895030453801155,0.003289503278210759,0.0032895030453801155,0.0032895030453801155,0.0032895030453801155,0.9407889246940613,0.0032895030453801155,0.003289503278210759,0.0032895030453801155,0.0032895030453801155,0.0032895030453801155,0.003289503278210759
211,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008771958760917187,0.008771958760917187,0.008771959692239761,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.8421046733856201,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187
212,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.9271251559257507,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689,0.004048602189868689
213,Can you explain to me why we are setting up two individual aid stations?,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.8646610975265503,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826052546501,0.007518826983869076,0.007518826052546501
214,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974425792694,0.006578974891453981,0.006578974425792694,0.8815784454345703,0.006578974425792694
215,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.8815784454345703,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973960131407,0.006578973028808832,0.006578973028808832,0.006578973028808832,0.006578973028808832
216,The plan was to use one large aid station with American medics running it. How is this way better?,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.9210523962974548,0.004385978449136019,0.004385978449136019,0.004385978914797306,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019,0.004385978449136019
217,Why does it have to be in private? We don't have a ton of time. ,0.01315805409103632,0.01315805409103632,0.013158055022358894,0.013158055022358894,0.013158055022358894,0.7631550431251526,0.01315805409103632,0.013158055022358894,0.01315805409103632,0.01315805409103632,0.01315805409103632,0.013158055022358894,0.013158055022358894,0.013158059678971767,0.013158055022358894,0.013158055022358894,0.013158055953681469,0.013158055022358894,0.01315805409103632
218,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851663917303,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.007518851198256016,0.8646606206893921,0.007518851198256016,0.007518851198256016,0.007518851663917303,0.007518851663917303,0.007518851198256016
219,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.9473681449890137,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008
220,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.9210519790649414,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266,0.00438599893823266
221,The plan was to use one large aid station with American medics running it. How is this way better?,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.9210523962974548,0.0043859779834747314,0.0043859779834747314,0.004385978449136019,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314,0.0043859779834747314
222,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.8421047925949097,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463,0.008771955966949463
223,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.0058479709550738335,0.005847970023751259,0.8947365283966064,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259,0.005847970023751259
224,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.008771956898272038,0.8421047329902649,0.008771956898272038,0.008771956898272038,0.008771958760917187,0.008771956898272038,0.008771956898272038,0.008771957829594612,0.008771956898272038,0.008771956898272038,0.008771956898272038
225,Can I talk with you in private once questions are over?,0.013157995417714119,0.013157995417714119,0.013157994486391544,0.013157994486391544,0.013157995417714119,0.7631561160087585,0.013157995417714119,0.013157994486391544,0.013157994486391544,0.013157994486391544,0.013157994486391544,0.013157994486391544,0.013157995417714119,0.013157998211681843,0.013157994486391544,0.013157994486391544,0.013157995417714119,0.013157995417714119,0.013157995417714119
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.008771958760917187,0.008771958760917187,0.008771959692239761,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.8421046733856201,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187,0.008771958760917187
227,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.004048598930239677,0.9271252155303955,0.004048598930239677,0.004048598930239677
228,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0058479877188801765,0.005847987253218889,0.005847987253218889,0.005847987253218889,0.005847987253218889,0.0058479877188801765,0.005847987253218889,0.005847987253218889,0.0058479877188801765,0.005847987253218889,0.0058479877188801765,0.005847987253218889,0.005847987253218889,0.005847987253218889,0.005847987253218889,0.005847987253218889,0.005847987253218889,0.8947362303733826,0.005847987253218889
229,"I'd really prefer just to wait until the brief, if that is ok.",0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969936788082,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.8421045541763306,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508,0.008771969005465508
230,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.004386011976748705,0.004386011976748705,0.004386011976748705,0.004386011976748705,0.004386011976748705,0.004386012442409992,0.004386011976748705,0.004386012442409992,0.004386011976748705,0.004386011976748705,0.004386011976748705,0.9210517406463623,0.004386011976748705,0.004386011976748705,0.004386011976748705,0.004386012442409992,0.004386014770716429,0.004386012442409992,0.004386011976748705
231,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.9473681449890137,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.0029239915311336517,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008,0.002923991298303008
