,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
210,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.8390799164772034,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962
211,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.9195399880409241,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063,0.0028735720552504063
212,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.9257290363311768,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467,0.002652535680681467
213,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.9034479260444641,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924,0.0034482900518924
214,He is busy today,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.6781601309776306,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028
215,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.8927198052406311,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513,0.0038314363919198513
216,"I'd really prefer just to wait until the brief, if that is ok.",0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.8390800952911377,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227,0.005747139919549227
217,He is busy today,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.6781601309776306,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454,0.011494279839098454
218,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.9310340881347656,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625
219,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.9463599920272827,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673
220,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.9396548867225647,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686,0.0021551831159740686
221,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.00574713759124279,0.8390802145004272,0.00574713759124279,0.00574713759124279
222,I’d rather not say.,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
223,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.9310340881347656,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625,0.002463068114593625
224,It won't take long.,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.7586199641227722,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931
225,It won't take long.,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.7586199641227722,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931
226,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.8390799164772034,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962
227,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.9034478664398193,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434,0.0034482902847230434
228,The plan was to use one large aid station with American medics running it. How is this way better?,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.9195398688316345,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667,0.0028735771775245667
229,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.879309892654419,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977,0.004310361109673977
230,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.9463599920272827,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673,0.0019157157512381673
231,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.8927198648452759,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894
232,It won't take long.,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.7586199641227722,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931
233,"Hello, sir. Have you eaten yet?",0.8068961501121521,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468
234,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307,0.9034478664398193,0.0034482907503843307,0.0034482907503843307,0.0034482907503843307
235,"I'd really prefer just to wait until the brief, if that is ok.",0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.8390800952911377,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514,0.005747140385210514
236,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.00313480943441391,0.9122253656387329,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391,0.00313480943441391
237,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.8390799164772034,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962,0.005747145973145962
238,"No, he is not here. I am taking his place.",0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.6781594753265381,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819,0.011494303122162819
239,Why does it have to be in private? We don't have a ton of time. ,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.7586196660995483,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827,0.008620726875960827
240,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.8927200436592102,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234
241,He is busy today,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.6781600117683411
242,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.5076813101768494,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.3888699412345886,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894,0.0038314349949359894
243,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.8390799164772034,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249,0.005747146438807249
244,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.8390801548957825,0.0057471380569040775,0.0057471380569040775
245,I’d rather not say.,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
246,He is busy today,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.011494284495711327,0.6781600117683411
247,It won't take long.,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.7586199641227722,0.008620715700089931,0.008620715700089931,0.008620715700089931,0.008620715700089931
248,The plan was to use one large aid station with American medics running it. How is this way better?,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.9195398688316345,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854,0.002873577643185854
249,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.8927200436592102,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234,0.0038314282428473234
250,"No, he is not here. I am taking his place.",0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.6781594753265381,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394,0.011494304053485394
251,He is busy today,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.6781601309776306,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028,0.011494280770421028
252,"Hello, sir. Have you eaten yet?",0.8068961501121521,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468,0.006896566599607468
253,I’d rather not say.,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.6781600117683411,0.011494283564388752,0.011494283564388752,0.011494283564388752,0.011494283564388752
254,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.8793097734451294,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685,0.00431036576628685
255,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.0057471380569040775,0.8390801548957825,0.0057471380569040775,0.0057471380569040775
