,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27
234,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.0037037176080048084,0.9037033319473267
235,"I'd really prefer just to wait until the brief, if that is ok.",0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.8395055532455444,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305
236,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.9124575853347778,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252,0.0033670146949589252
237,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006172874476760626,0.8395052552223206,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626,0.006172874476760626
238,"No, he is not here. I am taking his place.",0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.6790109276771545,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058
239,Why does it have to be in private? We don't have a ton of time. ,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.759257435798645,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362,0.009259331040084362
240,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.8930036425590515,0.004115244839340448,0.004115244839340448,0.004115244839340448
241,He is busy today,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.6790116429328918,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282
242,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.004115239717066288,0.8930037617683411,0.004115239717066288
243,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0061728740110993385,0.8395052552223206,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385,0.0061728740110993385
244,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.839505672454834,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857
245,I’d rather not say.,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.6790109872817993,0.012345733121037483,0.012345733121037483
246,He is busy today,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.6790116429328918,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282
247,It won't take long.,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.7592584490776062,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654
248,The plan was to use one large aid station with American medics running it. How is this way better?,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.9197527170181274,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744,0.00308643258176744
249,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.004115244839340448,0.8930036425590515,0.004115244839340448,0.004115244839340448,0.004115244839340448
250,"No, he is not here. I am taking his place.",0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.6790109276771545,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632
251,He is busy today,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.6790116429328918,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282,0.01234570611268282
252,"Hello, sir. Have you eaten yet?",0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.8074066638946533,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904,0.007407435681670904
253,I’d rather not say.,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.012345733121037483,0.6790109872817993,0.012345733121037483,0.012345733121037483
254,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.7377204895019531,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.14653770625591278,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491,0.004629672504961491
255,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.839505672454834,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557,0.00617285817861557
256,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.0018518620636314154,0.9518516063690186,0.0018518620636314154
257,"No, he is not here. I am taking his place.",0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.6790109276771545,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058,0.012345734052360058
258,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.839505672454834,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857
259,The plan was to use one large aid station with American medics running it. How is this way better?,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.9197527766227722,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509,0.003086431883275509
260,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.9259256720542908,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578,0.002849011914804578
261,It won't take long.,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.7592584490776062,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654,0.009259290993213654
262,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.8796290755271912,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126,0.0046296496875584126
263,I don't have any questions right now.,0.48445284366607666,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.28406378626823425,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981,0.00925933662801981
264,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.8930037021636963,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245
265,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.893003523349762,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172
266,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.839505672454834,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857,0.006172858644276857
267,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.004629649221897125,0.004629649221897125,0.004629649221897125,0.8796290755271912,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125,0.004629649221897125
268,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.9312164187431335,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125,0.0026455228216946125
269,"No, he is not here. I am taking his place.",0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.6790109276771545,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632
270,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.893003523349762,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172,0.004115247633308172
271,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9259256720542908,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647,0.002849011216312647
272,"I'd really prefer just to wait until the brief, if that is ok.",0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.8395055532455444,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305,0.0061728633008897305
273,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.935802161693573,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093,0.0024691461585462093
274,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.9465018510818481,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932,0.0020576217211782932
275,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.8796287178993225,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445,0.0046296631917357445
276,Why does it have to be in private? We don't have a ton of time. ,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.7592573761940002,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937,0.009259331971406937
277,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.004115239251405001,0.8930037617683411,0.004115239251405001
278,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.8930037021636963,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245,0.0041152420453727245
279,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.8930037021636963,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012,0.004115242511034012
280,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.9518515467643738,0.001851862296462059
281,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.001851862296462059,0.9518515467643738,0.001851862296462059
282,"No, he is not here. I am taking his place.",0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.6790109276771545,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632,0.012345734983682632
