,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25
93,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.9466664791107178,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735
94,I’d rather not say.,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.6799988746643066,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407,0.013333378359675407
95,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.9399996399879456,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394,0.0025000148452818394
96,"No, he is not here. I am taking his place.",0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.6799983382225037,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773
97,Can I talk with you in private once questions are over?,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.7599989175796509,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738,0.010000045411288738
98,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.5654312968254089,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.39623498916625977,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396
99,He is busy today,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.679999053478241,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481,0.01333337090909481
100,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.9127267599105835,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713,0.0036363843828439713
101,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8399995565414429,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118,0.006666684988886118
102,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.9199995398521423,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805
103,I don't have any questions right now.,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.7599990963935852,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141,0.010000037960708141
104,Can you explain to me why we are setting up two individual aid stations?,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.8628564476966858,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617,0.005714314989745617
105,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.9199995398521423,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488
106,"I'd really prefer just to wait until the brief, if that is ok.",0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.8399990200996399,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621,0.006666706874966621
107,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.8933326601982117,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893
108,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.8933326005935669,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192,0.004444475751370192
109,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.9199995398521423,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924,0.0033333522733300924
110,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.9359996914863586,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087,0.0026666796766221523,0.0026666794437915087,0.0026666794437915087,0.0026666794437915087
111,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.9466664791107178,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735,0.0022222313564270735
112,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.8799989819526672,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614,0.0050000413320958614
113,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.8933326005935669,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904,0.004444475285708904
114,"No, he is not here. I am taking his place.",0.013333401642739773,0.6799983382225037,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773,0.013333401642739773
115,"Hello, sir. Have you eaten yet?",0.8079984784126282,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684,0.008000063709914684
116,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.9399996399879456,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483,0.002500015078112483
117,He is busy today,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.679999053478241,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385,0.013333371840417385
118,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.004000033251941204,0.9039992094039917
119,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.9261534810066223,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235,0.003076937748119235
120,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.8933326601982117,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893
121,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.9199995398521423,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488,0.0033333520404994488
122,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.9261534810066223,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097,0.0030769386794418097
123,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.004000016022473574,0.9039996266365051,0.004000016022473574
124,"I'd really prefer just to wait until the brief, if that is ok.",0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.00666672270745039,0.8399986624717712,0.00666672270745039
125,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.8799991011619568,0.005000038538128138
126,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.8399997353553772,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808,0.006666678003966808
127,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.8799996376037598,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347,0.005000016186386347
128,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.0044444589875638485,0.8933329582214355,0.0044444589875638485,0.0044444589875638485
129,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.9039992094039917
130,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.8799988627433777,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171,0.005000048317015171
131,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.5685523152351379,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.3931139409542084,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396,0.0016666846349835396
132,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.004000033717602491,0.9039992094039917
133,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.9261534810066223,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533,0.0030769389122724533
134,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.8933326601982117,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893,0.004444472026079893
135,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.9199995398521423,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805,0.003333351807668805
136,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.003076933789998293,0.9261536002159119
137,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.8933329582214355,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771,0.00444446038454771
138,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.004444459918886423,0.8933329582214355,0.004444459918886423
139,"No, he is not here. I am taking his place.",0.013333400711417198,0.6799983382225037,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198,0.013333400711417198
140,I’d rather not say.,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.6799988746643066,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982,0.013333379290997982
141,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.00500003807246685,0.8799991011619568,0.00500003807246685
142,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.9359996914863586,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523,0.0026666796766221523
143,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.005000038538128138,0.879999041557312,0.005000038538128138
