,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21
147,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.880951464176178,0.005952424835413694,0.005952424835413694,0.005952424835413694,0.005952424835413694
148,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005291058216243982,0.005291058216243982,0.8941788077354431,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982
149,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.8941791653633118,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777
150,I’d rather not say.,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.6825389862060547,0.015873052179813385,0.015873052179813385,0.015873052179813385,0.015873052179813385
151,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.9134193658828735,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144
152,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424835413694,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.880951464176178,0.005952424369752407,0.005952424369752407,0.005952424369752407,0.005952424369752407
153,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.9206345677375793,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305,0.0039682709611952305
154,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.8639436960220337,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939
155,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.920634388923645,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689,0.003968279808759689
156,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.9404758214950562,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487
157,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.9206344485282898,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253,0.003968277480453253
158,He is busy today,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.6825385093688965,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325
159,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.0059524294920265675,0.8809514045715332,0.0059524294920265675,0.0059524294920265675
160,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.9267393350601196,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257
161,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.9267395734786987,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043,0.003663019509986043
162,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.9134193658828735,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144,0.004329029470682144
163,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.9047612547874451,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657,0.004761936143040657
164,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.8941794633865356,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835
165,He is busy today,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.6825385093688965,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873078256845474,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325,0.015873076394200325
166,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.9134193658828735,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315,0.0043290299363434315
167,"Hello, sir. Have you eaten yet?",0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.8095222115516663,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083
168,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.002380959689617157,0.9523807764053345
169,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.9267393946647644,0.003663030918687582,0.003663030918687582,0.003663030918687582
170,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.0023809594567865133,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.002380958991125226,0.9523808360099792
171,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.8941794633865356,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835
172,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.8412694334983826,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842
173,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.936507523059845,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194,0.00317462463863194
174,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.20716316998004913,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.7232392430305481,0.0036630299873650074
175,"I'd really prefer just to wait until the brief, if that is ok.",0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.00793655775487423,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.8412688374519348,0.007936556823551655,0.007936556823551655,0.007936556823551655,0.007936556823551655
176,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.9134193658828735,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719,0.004329030402004719
177,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.8941791653633118,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249,0.00529103958979249
178,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.8941791653633118,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777
179,Why does it have to be in private? We don't have a ton of time. ,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.7619038820266724,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956,0.011904806829988956
180,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.8941791653633118,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777
181,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.8941791653633118,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777,0.005291040055453777
182,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.9267395734786987,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974,0.003663020208477974
183,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.9267393350601196,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257,0.0036630311515182257
184,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.9404757618904114,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629,0.002976211253553629
185,I don't have any questions right now.,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.7619041204452515,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912
186,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9047613143920898,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508
187,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.6415182948112488,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.003663030918687582,0.28888416290283203,0.003663030918687582
188,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.8639436960220337,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939,0.006802813615649939
189,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.00529105868190527,0.00529105868190527,0.8941788077354431,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527,0.00529105868190527
190,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.894179105758667,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214,0.005291042383760214
191,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.926739513874054,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105,0.0036630225367844105
192,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.9267395734786987,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866,0.0036630197428166866
193,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.8941794633865356,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835,0.0052910251542925835
194,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.0036630299873650074,0.9267393946647644,0.0036630299873650074
195,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.005291058216243982,0.005291058216243982,0.8941788077354431,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982,0.005291058216243982
196,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.8809517025947571,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374,0.005952414590865374
197,"Hello, sir. Have you eaten yet?",0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.8095222115516663,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083,0.009523888118565083
198,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.9603173136711121,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533,0.0019841340836137533
199,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487,0.9404758214950562,0.0029762086924165487,0.0029762086924165487,0.0029762086924165487
200,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9047613143920898,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508,0.004761934280395508
201,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936529815196991,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.8412694334983826,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842,0.007936527952551842
202,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.8809515237808228,0.00595242390409112,0.00595242390409112,0.00595242390409112,0.00595242390409112
203,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.8941791653633118,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265,0.0052910419180989265
204,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.9319720268249512,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292,0.003401396796107292
205,I don't have any questions right now.,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.7619041800498962,0.011904793791472912,0.011904793791472912,0.011904793791472912,0.011904793791472912
