,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16
268,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.004464342258870602,0.004464343190193176,0.004464344587177038,0.004464343190193176,0.004464344121515751,0.004464341793209314,0.004464344121515751,0.004464343655854464,0.004464346449822187,0.004464342258870602,0.004464343190193176,0.004464343190193176,0.004464342258870602,0.004464346449822187,0.004464346449822187,0.9330348372459412
269,"No, he is not here. I am taking his place.",0.02083338424563408,0.020833369344472885,0.020833373069763184,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885
270,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.006944486405700445,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.8958327174186707,0.0069444854743778706,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.0069444854743778706,0.006944486405700445,0.006944486405700445,0.006944495718926191,0.00694448733702302,0.00694448733702302,0.006944486405700445
271,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807746969163418,0.0048077465035021305,0.9278838038444519,0.004807745572179556,0.004807749763131142,0.004807748831808567,0.004807745572179556,0.004807745572179556,0.004807745572179556,0.004807745572179556,0.0048077465035021305,0.0048077465035021305,0.004807750228792429,0.004807745572179556,0.004807747434824705,0.004807751160115004
272,"I'd really prefer just to wait until the brief, if that is ok.",0.010416712611913681,0.01041671633720398,0.010416712611913681,0.01041671447455883,0.01041671447455883,0.8437492251396179,0.010416713543236256,0.010416713543236256,0.010416734963655472,0.010416721925139427,0.010416713543236256,0.01041671447455883,0.010416712611913681,0.010416718199849129,0.010416713543236256,0.01041671447455883
273,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.004166700411587954,0.004166704136878252,0.9374995231628418,0.004166700411587954,0.004166699945926666,0.004166699945926666,0.00416670273989439,0.004166700411587954,0.004166700411587954,0.004166700411587954,0.004166700411587954,0.004166702274233103,0.004166700411587954,0.004166700877249241,0.004166701342910528,0.004166702274233103
274,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722411073744297,0.0034722418058663607,0.0034722411073744297,0.0034722411073744297,0.9479163885116577,0.0034722406417131424,0.0034722411073744297,0.0034722427371889353,0.0034722406417131424,0.0034722411073744297,0.0034722439013421535,0.0034722406417131424,0.0034722406417131424,0.0034722411073744297,0.003472241573035717,0.0034722411073744297
275,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00781254656612873,0.007812541909515858,0.007812547497451305,0.007812540046870708,0.007812542840838432,0.007812540978193283,0.007812541909515858,0.00781254656612873,0.007812540978193283,0.8828118443489075,0.007812541909515858,0.007812540046870708,0.007812541909515858,0.007812540046870708,0.007812540978193283,0.007812540046870708
276,Why does it have to be in private? We don't have a ton of time. ,0.01562514528632164,0.015625137835741043,0.01562514156103134,0.015625139698386192,0.015625134110450745,0.7656229138374329,0.015625135973095894,0.01562514342367649,0.015625135973095894,0.015625135973095894,0.015625132247805595,0.01562514901161194,0.015625139698386192,0.01562514156103134,0.01562514901161194,0.015625137835741043
277,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0069444673135876656,0.006944465916603804,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.006944465916603804,0.006944465916603804,0.006944469176232815,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.8958330154418945,0.006944472435861826,0.006944465916603804,0.006944466847926378,0.006944465916603804
278,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.006944491993635893,0.8958326578140259,0.006944489199668169,0.006944493390619755,0.006944489199668169,0.0069444975815713406,0.006944491062313318,0.006944491062313318,0.006944490130990744,0.006944491993635893,0.006944491993635893,0.006944491062313318,0.006944488734006882,0.0069444929249584675,0.006944489199668169,0.006944495253264904
279,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0069444975815713406,0.006944501772522926,0.8958325386047363,0.006944498047232628,0.006944498047232628,0.006944504100829363,0.0069444989785552025,0.006944499909877777,0.0069444989785552025,0.006944498047232628,0.006944501772522926,0.006944504100829363,0.006944503169506788,0.0069444989785552025,0.0069445050321519375,0.0069444989785552025
280,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0031250284519046545,0.003125028219074011,0.0031250419560819864,0.0031250284519046545,0.0031250284519046545,0.003125028219074011,0.003125028917565942,0.9531245827674866,0.003125030780211091,0.0031250284519046545,0.003125028219074011,0.003125028917565942,0.0031250284519046545,0.00312503008171916,0.003125030780211091,0.0031250284519046545
281,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0031250291503965855,0.003125028684735298,0.0031250317115336657,0.0031250291503965855,0.0031250291503965855,0.003125028684735298,0.0031250296160578728,0.9531245827674866,0.003125031478703022,0.0031250291503965855,0.003125028684735298,0.0031250296160578728,0.0031250291503965855,0.0031250305473804474,0.003125031478703022,0.0031250291503965855
282,"No, he is not here. I am taking his place.",0.02083338424563408,0.020833369344472885,0.020833373069763184,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885
283,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0069444673135876656,0.006944465916603804,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.006944465916603804,0.006944465916603804,0.006944469176232815,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.8958330154418945,0.006944488268345594,0.006944465916603804,0.006944466847926378,0.006944465916603804
284,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.006944466847926378,0.006944464985281229,0.006944465916603804,0.006944464519619942,0.006944464985281229,0.006944464985281229,0.006944464985281229,0.00694446824491024,0.006944465916603804,0.006944464519619942,0.006944464985281229,0.8958329558372498,0.0069445096887648106,0.006944464985281229,0.006944465916603804,0.006944464985281229
285,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0031250284519046545,0.003125028219074011,0.0031250438187271357,0.0031250284519046545,0.0031250284519046545,0.003125028219074011,0.003125028917565942,0.9531245827674866,0.003125030780211091,0.0031250284519046545,0.003125028219074011,0.003125028917565942,0.0031250284519046545,0.00312503008171916,0.003125030780211091,0.0031250284519046545
286,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.005681855604052544,0.005681855604052544,0.0056818583980202675,0.005681855604052544,0.9147722125053406,0.005681855604052544,0.005681854207068682,0.005681854207068682,0.005681856535375118,0.005681854207068682,0.005681855604052544,0.005681855138391256,0.0056818583980202675,0.0056818570010364056,0.005681855604052544,0.005681856535375118
287,Can you explain to me why we are setting up two individual aid stations?,0.008928651921451092,0.008928659372031689,0.008928651921451092,0.8660701513290405,0.008928651921451092,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928651921451092,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928652852773666,0.008928660303354263,0.008928651921451092,0.008928660303354263
288,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.004464343190193176,0.0044643450528383255,0.0044643459841609,0.0044643450528383255,0.0044643450528383255,0.004464342724531889,0.0044643459841609,0.0044643450528383255,0.004464347381144762,0.004464343190193176,0.004464343655854464,0.004464344587177038,0.004464343190193176,0.004464347381144762,0.7133905291557312,0.22410863637924194
289,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722406417131424,0.003472241573035717,0.0034722406417131424,0.0034722406417131424,0.9479163885116577,0.0034722404088824987,0.0034722406417131424,0.003472242271527648,0.0034722404088824987,0.0034722406417131424,0.0034722427371889353,0.0034722404088824987,0.0034722404088824987,0.0034722406417131424,0.0034722411073744297,0.0034722406417131424
290,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722406417131424,0.003472241573035717,0.0034722406417131424,0.0034722406417131424,0.9479163885116577,0.0034722404088824987,0.0034722406417131424,0.003472242271527648,0.0034722404088824987,0.0034722406417131424,0.0034722473938018084,0.0034722404088824987,0.0034722404088824987,0.0034722406417131424,0.0034722411073744297,0.0034722406417131424
291,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.005681855604052544,0.005681855604052544,0.0056818583980202675,0.005681855604052544,0.9147722125053406,0.005681855604052544,0.005681854207068682,0.005681854207068682,0.005681856535375118,0.005681854207068682,0.005681855604052544,0.005681855138391256,0.0056818583980202675,0.0056818570010364056,0.005681855604052544,0.005681856535375118
292,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0069444975815713406,0.006944501772522926,0.8958325386047363,0.006944498047232628,0.006944498047232628,0.006944504100829363,0.0069444989785552025,0.006944499909877777,0.0069444989785552025,0.006944498047232628,0.006944501772522926,0.006944504100829363,0.006944503169506788,0.0069444989785552025,0.006944506429135799,0.0069444989785552025
293,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807754419744015,0.5459771752357483,0.0048077525570988655,0.004807752091437578,0.004807751160115004,0.004807750694453716,0.004807751160115004,0.004807750694453716,0.004807750228792429,0.004807754885405302,0.004807750694453716,0.38671424984931946,0.004807753022760153,0.004807752091437578,0.004807752091437578,0.004807751160115004
294,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00781254656612873,0.007812541909515858,0.007812547497451305,0.007812540046870708,0.007812542840838432,0.007812540978193283,0.007812541909515858,0.00781254656612873,0.007812540978193283,0.8828118443489075,0.007812541909515858,0.007812540046870708,0.007812541909515858,0.007812540046870708,0.007812540978193283,0.007812540046870708
295,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.010416691191494465,0.010416691191494465,0.01041669212281704,0.01041669212281704,0.01041669026017189,0.010416691191494465,0.010416699573397636,0.01041669026017189,0.01041669026017189,0.01041669212281704,0.010416694916784763,0.01041669212281704,0.01041669026017189,0.01041669026017189
296,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.010416756384074688,0.8437485694885254,0.010416760109364986,0.01041676476597786,0.010416760109364986,0.010416757315397263,0.010416757315397263,0.010416758246719837,0.010416757315397263,0.010416757315397263,0.010416765697300434,0.010416763834655285,0.010416757315397263,0.010416763834655285,0.010416757315397263,0.010416763834655285
297,Can you explain to me why we are setting up two individual aid stations?,0.008928650990128517,0.008928658440709114,0.008928650990128517,0.8660701513290405,0.008928650990128517,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928650990128517,0.008928654715418816,0.008928654715418816,0.008928654715418816,0.008928651921451092,0.008928659372031689,0.008928650990128517,0.008928659372031689
298,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944478955119848,0.006944479886442423,0.006944478955119848,0.0069444808177649975,0.006944482214748859,0.0069444808177649975,0.006944478955119848,0.0069444808177649975,0.006944481749087572,0.006944482214748859,0.006944478955119848,0.006944482214748859,0.006944482214748859,0.8958328366279602,0.006944479886442423,0.006944478955119848
299,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.005681855138391256,0.005681855138391256,0.00568185793235898,0.005681855138391256,0.9147722125053406,0.005681855138391256,0.005681853741407394,0.005681853741407394,0.005681856069713831,0.005681853741407394,0.005681855138391256,0.005681854672729969,0.005681859329342842,0.005681856535375118,0.005681855138391256,0.005681856069713831
300,I don't have any questions right now.,0.015625078231096268,0.01562506891787052,0.015625080093741417,0.01562507636845112,0.01562507078051567,0.7656238675117493,0.01562507264316082,0.01562507636845112,0.01562507078051567,0.01562507264316082,0.01562506891787052,0.015625089406967163,0.01562507636845112,0.01562507450580597,0.015625080093741417,0.01562507264316082
301,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0052083819173276424,0.005208377260714769,0.005208378657698631,0.005208377260714769,0.005208380054682493,0.005208376795053482,0.9218742847442627,0.0052083819173276424,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378657698631,0.005208379123359919,0.005208380054682493,0.005208376795053482
302,I’d rather not say.,0.6874992251396179,0.020833393558859825,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833393558859825,0.020833387970924377,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377,0.020833386108279228,0.020833387970924377
303,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208352580666542,0.0052083516493439674,0.005208353511989117,0.005208353046327829,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208353046327829,0.0052083516493439674,0.0052083516493439674,0.005208353511989117,0.005208352580666542,0.005208353046327829,0.9218747615814209,0.005208352580666542
304,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.003125028917565942,0.0031250284519046545,0.003125031478703022,0.003125028917565942,0.003125028917565942,0.0031250284519046545,0.0031250291503965855,0.9531245827674866,0.0031250310130417347,0.003125028917565942,0.0031250284519046545,0.0031250291503965855,0.003125028917565942,0.0031250303145498037,0.0031250310130417347,0.003125028917565942
305,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807747434824705,0.004807746969163418,0.9278838038444519,0.0048077465035021305,0.004807750694453716,0.004807749297469854,0.0048077465035021305,0.0048077465035021305,0.0048077465035021305,0.0048077465035021305,0.004807746969163418,0.004807746969163418,0.004807751160115004,0.0048077465035021305,0.00480774836614728,0.004807751160115004
306,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437496423721313,0.01041669026017189,0.010416691191494465,0.010416691191494465,0.01041669212281704,0.01041669212281704,0.01041669026017189,0.010416691191494465,0.010416699573397636,0.01041669026017189,0.01041669026017189,0.01041669212281704,0.010416694916784763,0.01041669212281704,0.01041669026017189,0.01041669026017189
307,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0026041909586638212,0.0026041935198009014,0.002604191191494465,0.002604191191494465,0.0026041909586638212,0.002604191191494465,0.002604191889986396,0.0026041921228170395,0.0026041909586638212,0.002604191889986396,0.002604191889986396,0.002604191191494465,0.002604191657155752,0.0026041909586638212,0.002604191191494465,0.9609371423721313
308,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004807726480066776,0.004807725083082914,0.9278841614723206,0.0048077292740345,0.004807726945728064,0.004807725083082914,0.004807725548744202,0.004807725548744202,0.004807726480066776,0.004807725083082914,0.004807725083082914,0.004807726480066776,0.004807726480066776,0.004807728808373213,0.004807727877050638,0.004807725083082914
309,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722411073744297,0.0034722418058663607,0.0034722411073744297,0.0034722411073744297,0.9479163885116577,0.0034722406417131424,0.0034722411073744297,0.0034722427371889353,0.0034722406417131424,0.0034722411073744297,0.0034722432028502226,0.0034722406417131424,0.0034722406417131424,0.0034722411073744297,0.003472241573035717,0.0034722411073744297
310,"No, he is not here. I am taking his place.",0.020833395421504974,0.020833373069763184,0.020833374932408333,0.020833373069763184,0.020833373069763184,0.6874994039535522,0.02083337865769863,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833373069763184,0.020833373069763184
311,"No, he is not here. I am taking his place.",0.02083338424563408,0.020833369344472885,0.020833373069763184,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885
312,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0052083819173276424,0.005208377260714769,0.005208378657698631,0.005208377260714769,0.005208380054682493,0.005208376795053482,0.9218742847442627,0.0052083819173276424,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378657698631,0.005208379123359919,0.005208380054682493,0.005208376795053482
313,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.003906266298145056,0.003906267695128918,0.003906266298145056,0.0039062718860805035,0.003906266298145056,0.003906266763806343,0.003906268160790205,0.003906266763806343,0.003906266298145056,0.00390626722946763,0.9414060115814209,0.003906266298145056,0.003906266763806343,0.003906266763806343,0.003906266298145056,0.00390626722946763
314,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004807754885405302,0.437167763710022,0.004807753022760153,0.0048077525570988655,0.004807752091437578,0.004807751625776291,0.004807752091437578,0.004807751625776291,0.004807751160115004,0.004807756282389164,0.004807752091437578,0.49552369117736816,0.004807753954082727,0.004807752091437578,0.0048077525570988655,0.004807752091437578
315,"I'd really prefer just to wait until the brief, if that is ok.",0.010416712611913681,0.010416718199849129,0.010416712611913681,0.010416715405881405,0.010416715405881405,0.010416725650429726,0.01041671447455883,0.01041671447455883,0.8437492251396179,0.010416722856462002,0.01041671447455883,0.010416715405881405,0.010416712611913681,0.010416718199849129,0.01041671447455883,0.010416715405881405
316,Can I talk with you in private once questions are over?,0.01562506891787052,0.015625063329935074,0.01562507078051567,0.015625065192580223,0.015625059604644775,0.7656239867210388,0.015625063329935074,0.01562506891787052,0.015625061467289925,0.015625087544322014,0.015625061467289925,0.015625067055225372,0.015625063329935074,0.015625063329935074,0.015625063329935074,0.015625061467289925
317,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.006944486405700445,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.8958327174186707,0.0069444854743778706,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.0069444854743778706,0.006944486405700445,0.006944486405700445,0.0069444915279746056,0.00694448733702302,0.00694448733702302,0.006944486405700445
318,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.005208377726376057,0.0052083758637309074,0.005208379589021206,0.005208377260714769,0.005208376795053482,0.0052083758637309074,0.005208378657698631,0.005208380986005068,0.9218742847442627,0.00520837539806962,0.00520837539806962,0.005208379123359919,0.005208376795053482,0.005208377726376057,0.005208378657698631,0.005208376795053482
319,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.006944479886442423,0.0069444808177649975,0.006944479886442423,0.006944481283426285,0.006944483146071434,0.006944481283426285,0.006944479886442423,0.006944481283426285,0.006944482214748859,0.006944484077394009,0.006944479886442423,0.006944483146071434,0.006944483146071434,0.8958328366279602,0.0069444808177649975,0.006944479886442423
320,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8437495827674866,0.01041669026017189,0.010416691191494465,0.010416691191494465,0.01041669212281704,0.01041669212281704,0.01041669026017189,0.010416691191494465,0.010416710749268532,0.01041669026017189,0.01041669026017189,0.01041669212281704,0.010416694916784763,0.01041669212281704,0.01041669026017189,0.01041669026017189
321,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.004464341327548027,0.004464342724531889,0.004464344121515751,0.004464342724531889,0.004464343655854464,0.00446434086188674,0.004464343655854464,0.004464343190193176,0.0044643459841609,0.004464341327548027,0.004464342724531889,0.004464342724531889,0.004464341327548027,0.0044643459841609,0.004464347381144762,0.9330348372459412
322,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004807746969163418,0.0048077465035021305,0.9278837442398071,0.004807745572179556,0.004807749763131142,0.004807748831808567,0.004807745572179556,0.004807745572179556,0.004807745572179556,0.004807745572179556,0.0048077465035021305,0.0048077465035021305,0.004807750228792429,0.004807745572179556,0.004807747434824705,0.004807760007679462
323,He is busy today,0.020833373069763184,0.020833374932408333,0.02083337865769863,0.020833373069763184,0.020833374932408333,0.020833374932408333,0.020833373069763184,0.02083338052034378,0.020833373069763184,0.020833374932408333,0.020833374932408333,0.020833471789956093,0.6874992251396179,0.02083337865769863,0.020833374932408333,0.020833373069763184
324,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812554016709328,0.007812559604644775,0.007812554016709328,0.00781256053596735,0.007812554948031902,0.007812556810677052,0.007812557741999626,0.0078125586733222,0.007812554016709328,0.0078125586733222,0.007812557741999626,0.007812555879354477,0.007812554948031902,0.007812557741999626,0.007812554016709328,0.8828116059303284
325,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.006944486405700445,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.8958327174186707,0.0069444854743778706,0.00694448733702302,0.006944486405700445,0.006944486405700445,0.0069444854743778706,0.006944486405700445,0.006944486405700445,0.0069444929249584675,0.00694448733702302,0.00694448733702302,0.006944486405700445
326,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8660688400268555,0.008928743191063404,0.008928746916353703,0.008928741328418255,0.008928743191063404,0.008928745053708553,0.008928748778998852,0.00892875250428915,0.008928741328418255,0.008928745985031128,0.008928745985031128,0.008928743191063404,0.008928751572966576,0.008928741328418255,0.008928748778998852,0.00892874225974083
327,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.007812554016709328,0.00781256053596735,0.007812554016709328,0.007812559604644775,0.007812554948031902,0.007812556810677052,0.007812557741999626,0.0078125586733222,0.007812554016709328,0.0078125586733222,0.007812557741999626,0.007812555879354477,0.007812554948031902,0.007812557741999626,0.007812554016709328,0.8828116059303284
328,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0078125586733222,0.00781256053596735,0.00781256053596735,0.0078125586733222,0.0078125586733222,0.007812559604644775,0.00781257078051567,0.00781256053596735,0.007812559604644775,0.0078125586733222,0.0078125586733222,0.0078125623986125,0.00781256053596735,0.0078125586733222,0.8828116059303284,0.007812559604644775
329,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.0062500666826963425,0.00625006714835763,0.0062500666826963425,0.006250070407986641,0.0062500652857124805,0.006250068079680204,0.6496977210044861,0.00625006714835763,0.006250068079680204,0.006250068079680204,0.26280131936073303,0.006250065751373768,0.0062500652857124805,0.006250070407986641,0.0062500666826963425,0.006250070407986641
330,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208352580666542,0.0052083516493439674,0.005208353511989117,0.005208353046327829,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208353046327829,0.0052083516493439674,0.0052083516493439674,0.005208353511989117,0.005208352580666542,0.005208353046327829,0.9218747615814209,0.005208352580666542
331,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.006944491993635893,0.8958325386047363,0.006944489199668169,0.006944493390619755,0.006944489199668169,0.006944496650248766,0.006944491062313318,0.006944491062313318,0.006944490130990744,0.006944491993635893,0.006944491993635893,0.006944491062313318,0.006944488734006882,0.0069444929249584675,0.006944489199668169,0.006944508291780949
332,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0052083819173276424,0.005208377260714769,0.005208378657698631,0.005208377260714769,0.005208380054682493,0.005208376795053482,0.9218742847442627,0.0052083819173276424,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378192037344,0.005208378657698631,0.005208379123359919,0.005208380054682493,0.005208376795053482
333,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005208352580666542,0.005208352115005255,0.005208353977650404,0.005208353511989117,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208353511989117,0.005208352115005255,0.005208352115005255,0.005208353977650404,0.005208352580666542,0.005208353511989117,0.9218747019767761,0.005208352580666542
334,"No, he is not here. I am taking his place.",0.02083338424563408,0.020833369344472885,0.020833373069763184,0.020833369344472885,0.020833369344472885,0.687499463558197,0.020833374932408333,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885,0.020833369344472885
335,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.005208378192037344,0.005208376329392195,0.005208380054682493,0.005208377726376057,0.005208376795053482,0.005208376329392195,0.005208378657698631,0.005208385176956654,0.9218742847442627,0.0052083758637309074,0.0052083758637309074,0.005208379589021206,0.005208376795053482,0.005208378192037344,0.005208378657698631,0.005208376795053482
336,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0034722406417131424,0.003472241573035717,0.0034722406417131424,0.0034722406417131424,0.9479163885116577,0.0034722404088824987,0.0034722406417131424,0.003472242271527648,0.0034722404088824987,0.0034722406417131424,0.0034722427371889353,0.0034722404088824987,0.0034722404088824987,0.0034722406417131424,0.0034722411073744297,0.0034722406417131424
337,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.005681855138391256,0.005681855138391256,0.00568185793235898,0.005681855138391256,0.9147722125053406,0.005681855138391256,0.005681853741407394,0.005681853741407394,0.005681856069713831,0.005681853741407394,0.005681855138391256,0.005681854672729969,0.005681863520294428,0.005681856535375118,0.005681855138391256,0.005681856069713831
338,The plan was to use one large aid station with American medics running it. How is this way better?,0.005208360031247139,0.005208361893892288,0.005208359565585852,0.005208361893892288,0.005208360031247139,0.005208361428231001,0.9218745827674866,0.005208361428231001,0.005208360031247139,0.0052083637565374374,0.005208364222198725,0.005208360031247139,0.005208361428231001,0.005208360031247139,0.005208359565585852,0.005208361893892288
339,"I'd really prefer just to wait until the brief, if that is ok.",0.010416712611913681,0.01041671633720398,0.010416712611913681,0.01041671447455883,0.01041671447455883,0.8437492251396179,0.010416713543236256,0.010416713543236256,0.01041674055159092,0.010416721925139427,0.010416713543236256,0.01041671447455883,0.010416712611913681,0.010416718199849129,0.010416713543236256,0.01041671447455883
340,"I'd really prefer just to wait until the brief, if that is ok.",0.010416712611913681,0.01041671633720398,0.010416712611913681,0.01041671447455883,0.01041671447455883,0.8437492251396179,0.010416713543236256,0.010416713543236256,0.010416725650429726,0.010416721925139427,0.010416713543236256,0.01041671447455883,0.010416712611913681,0.010416718199849129,0.010416713543236256,0.01041671447455883
341,He is busy today,0.020833371207118034,0.020833373069763184,0.020833376795053482,0.020833371207118034,0.020833373069763184,0.020833373069763184,0.020833371207118034,0.02083337865769863,0.020833371207118034,0.020833373069763184,0.020833373069763184,0.020833399146795273,0.6874993443489075,0.020833376795053482,0.020833373069763184,0.020833371207118034
