,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24
151,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.9262818098068237,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147
152,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.9401040077209473,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134
153,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.8802075982093811,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587
154,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.8802077174186707,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359099924564,0.005208359565585852,0.005208359099924564,0.005208359099924564,0.005208359099924564
155,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.8935181498527527,0.004629646427929401,0.004629646427929401,0.004629646427929401
156,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.9262818098068237,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287,0.0032051389571279287
157,The plan was to use one large aid station with American medics running it. How is this way better?,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.9201383590698242,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452,0.003472247626632452
158,I’d rather not say.,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.6805545687675476,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757
159,Can I talk with you in private once questions are over?,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.5420361161231995,0.22879552841186523,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643,0.010416743345558643
160,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.9315468668937683,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317
161,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.9600691795349121,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423,0.0017361222999170423
162,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.880207896232605,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.0052083516493439674,0.005208352115005255,0.0052083516493439674
163,I’d rather not say.,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.6805545687675476,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757
164,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
165,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.9520831108093262,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306,0.0020833408925682306
166,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.004629646427929401,0.8935181498527527,0.004629646427929401,0.004629646427929401,0.004629646427929401
167,He is busy today,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.6805545687675476,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331
168,Can I talk with you in private once questions are over?,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.2743017375469208,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.496529221534729,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606,0.010416774079203606
169,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.880207896232605,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208353046327829,0.005208352580666542
170,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.8935180306434631,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424
171,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.9600691795349121,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686,0.001736122532747686
172,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.8802075982093811,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587,0.005208365619182587
173,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.8802077770233154,0.005208356771618128,0.005208356771618128,0.005208356771618128,0.005208356771618128
174,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.8402770161628723,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699
175,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.0026041828095912933,0.9401038289070129,0.0026041828095912933,0.0026041828095912933
176,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.9201384782791138,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424,0.0034722406417131424
177,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.8935176134109497
178,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0032051417510956526,0.926281750202179,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526,0.0032051417510956526
179,He is busy today,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.6805545687675476,0.013888934627175331,0.013888934627175331,0.013888934627175331,0.013888934627175331
180,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.8935176134109497
181,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.8802078366279602,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829,0.005208353046327829
182,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.880207896232605,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542,0.005208352580666542
183,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.004629669710993767,0.8935176134109497
184,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.9262818098068237,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147
185,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.9401040077209473,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134
186,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.8402770161628723,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699,0.006944477092474699
187,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.9315468668937683,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317
188,I’d rather not say.,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.6805545687675476,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757,0.013888933695852757
189,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.0046296692453324795,0.8935176730155945
190,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.8802077770233154,0.005208357237279415,0.005208357237279415,0.005208357237279415,0.005208357237279415
191,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.006944476161152124,0.8402770161628723,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124,0.006944476161152124
192,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.22084634006023407,0.002976227318868041,0.002976227318868041,0.002976227318868041,0.7136766910552979,0.002976227318868041,0.002976227318868041
193,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.926281750202179,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962,0.0032051419839262962
194,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.8935180306434631,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424,0.004629652947187424
195,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8802077174186707,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277,0.005208358634263277
196,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.9315468668937683,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317,0.002976224524900317
197,"No, he is not here. I am taking his place.",0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.6805543303489685,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503,0.013888943009078503
198,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.880207896232605,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255,0.005208352115005255
199,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.9262818098068237,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147,0.003205140121281147
200,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.9401040077209473,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134,0.00260417559184134
201,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.9262818098068237,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724,0.0032051391899585724
202,Can you explain to me why we are setting up two individual aid stations?,0.8630937933921814,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612,0.005952442530542612
203,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.9600691795349121,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204,0.0017361221835017204
