,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
104,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.9210521578788757,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351
105,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.91387540102005,0.004784699063748121,0.004784699063748121,0.004784699063748121,0.004784699063748121
106,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.9210521578788757,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351,0.004385991953313351
107,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.005263189785182476,0.9052625894546509
108,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.9473682045936584,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787,0.0029239871073514223,0.0029239868745207787,0.0029239868745207787,0.0029239868745207787
109,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002631603507325053,0.0026316032744944096,0.002631603507325053,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.9526311159133911,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.0026316032744944096,0.002631603507325053,0.0026316032744944096,0.002631603507325053
110,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.0035087887663394213,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.9368417859077454,0.0035087885335087776,0.0035087885335087776,0.0035087887663394213,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776,0.0035087885335087776
111,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.006578975357115269,0.006578975357115269,0.006578975357115269,0.8815784454345703,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578976288437843,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269,0.006578975357115269
112,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.0035087885335087776,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.9368417859077454,0.003508788300678134,0.003508788300678134,0.0035087885335087776,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134
113,Can you explain to me why we are setting up two individual aid stations?,0.007518853526562452,0.8646606206893921,0.00751885399222374,0.007518853526562452,0.00751885399222374,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.00751885399222374,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.00751885399222374,0.00751885399222374,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.007518853526562452
114,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.003289490472525358,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.0032894902396947145,0.9407891631126404,0.0032894902396947145
115,Can you explain to me why we are setting up two individual aid stations?,0.007518853526562452,0.8646606206893921,0.00751885399222374,0.007518853526562452,0.00751885399222374,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.00751885399222374,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.00751885399222374,0.00751885399222374,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.007518853526562452,0.007518853526562452
116,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006578982807695866,0.006578982342034578,0.006578982342034578,0.881578266620636,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982342034578,0.006578982807695866,0.006578982342034578
117,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.9271249175071716,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733
118,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.003759416751563549,0.0037594169843941927,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.003759416751563549,0.9323304891586304,0.0037594169843941927,0.003759416751563549
119,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125
120,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.00438598170876503,0.004385981243103743,0.9210523366928101
121,Why does it have to be in private? We don't have a ton of time. ,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.01315795723348856,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.013157953508198261,0.7631568312644958
122,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.005263190250843763,0.9052625298500061
123,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.005263204220682383,0.00526320468634367,0.00526320468634367,0.005263204220682383,0.905262291431427,0.005263204220682383,0.005263204220682383,0.005263204220682383,0.00526320468634367,0.005263204220682383,0.005263204220682383,0.005263204220682383,0.00526320468634367,0.005263204220682383,0.005263204220682383,0.005263204220682383,0.005263204220682383,0.005263204220682383,0.005263204220682383
124,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.004385981243103743,0.00438598170876503,0.004385981243103743,0.9210523366928101
125,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0058480058796703815,0.8947358727455139,0.005848005414009094,0.005848005414009094,0.0058480058796703815,0.005848005414009094,0.005848005414009094,0.0058480058796703815,0.0058480058796703815,0.0058480058796703815,0.005848005414009094,0.005848005414009094,0.0058480058796703815,0.0058480058796703815,0.005848005414009094,0.005848005414009094,0.005848005414009094,0.005848005414009094,0.005848005414009094
126,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048614762723446,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614762723446,0.004048614762723446,0.004048614297062159,0.004048614762723446,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614762723446,0.004048614297062159,0.9271249175071716,0.004048614762723446,0.004048614762723446
127,Can I talk with you in private once questions are over?,0.013157977722585201,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.7631564140319824,0.013157977722585201,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.013157978653907776,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.013157977722585201,0.013157978653907776,0.013157978653907776
128,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.006578975822776556,0.006578975822776556,0.006578975822776556,0.8815783858299255,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578976288437843,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556,0.006578975822776556
129,Why does it have to be in private? We don't have a ton of time. ,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157952576875687,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.013157951645553112,0.7631568908691406
130,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847983527928591,0.0058479830622673035,0.0058479830622673035,0.005847983527928591,0.8947362899780273,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.005847984459251165,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.005847983527928591,0.0058479830622673035,0.0058479830622673035
131,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048614762723446,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614762723446,0.004048614762723446,0.004048614297062159,0.004048614762723446,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614762723446,0.004048614297062159,0.9271249175071716,0.004048614762723446,0.004048614762723446
132,"No, he is not here. I am taking his place.",0.017543910071253777,0.017543911933898926,0.017543910071253777,0.6842096447944641,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777,0.017543910071253777
133,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.9271249175071716,0.004048614297062159,0.004048614297062159
134,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.003508788999170065,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.9368417859077454,0.0035087887663394213,0.0035087887663394213,0.003508788999170065,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213,0.0035087887663394213
135,He is busy today,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.6842089295387268,0.01754395291209221,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706,0.01754395104944706
136,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.002193001564592123,0.002193001564592123,0.0021930017974227667,0.0021930017974227667,0.0021930017974227667,0.9605259895324707,0.002193001564592123,0.002193001564592123,0.0021930017974227667,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.0021930017974227667,0.0021930017974227667,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123
137,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048605915158987,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125
138,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002631603740155697,0.002631603507325053,0.002631603740155697,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.9526311159133911,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603740155697,0.002631603507325053,0.002631603740155697
139,I don't have any questions right now.,0.013157966546714306,0.013157966546714306,0.01315796747803688,0.013157966546714306,0.01315796747803688,0.013157966546714306,0.013157966546714306,0.7631565928459167,0.013157966546714306,0.01315796747803688,0.013157966546714306,0.013157966546714306,0.013157966546714306,0.013157966546714306,0.013157966546714306,0.013157966546714306,0.01315796747803688,0.01315796747803688,0.013157966546714306
140,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.0040486054494977,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125
141,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004048615228384733,0.004048615228384733,0.004048615228384733,0.0040486156940460205,0.004048615228384733,0.0040486156940460205,0.004048615228384733,0.004048615228384733,0.0040486156940460205,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.9271249175071716,0.0040486156940460205,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.004048615228384733,0.0040486156940460205
142,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048615228384733,0.004048614762723446,0.004048614762723446,0.004048614762723446,0.004048614762723446,0.004048614762723446,0.004048615228384733,0.004048615228384733,0.004048614762723446,0.004048615228384733,0.004048614762723446,0.004048614762723446,0.004048614762723446,0.004048614762723446,0.004048615228384733,0.004048614762723446,0.9271249175071716,0.004048615228384733,0.004048615228384733
143,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.005847982130944729,0.0058479816652834415,0.005847982130944729,0.8947362899780273,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.0058479816652834415,0.005847982130944729,0.0058479816652834415,0.0058479816652834415
144,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.004048637580126524,0.004048637580126524,0.35070425271987915,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.5804688930511475,0.004048637580126524,0.004048637580126524,0.004048637580126524,0.004048637580126524
145,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.9271249175071716,0.004048614297062159,0.004048614297062159
146,It won't take long.,0.01315799169242382,0.01315799169242382,0.013157990761101246,0.01315799169242382,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.7631561756134033,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.013157990761101246,0.01315799169242382
147,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518848404288292,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.007518847938627005,0.8646607398986816,0.007518847938627005,0.007518848404288292,0.007518847938627005,0.007518847938627005,0.007518847938627005
148,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0037594169843941927,0.00375941745005548,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.0037594169843941927,0.9323304891586304,0.0037594172172248363,0.0037594169843941927
149,"Hello, sir. Have you eaten yet?",0.010526489466428757,0.010526490397751331,0.010526491329073906,0.010526489466428757,0.010526489466428757,0.010526489466428757,0.010526489466428757,0.010526489466428757,0.010526489466428757,0.010526489466428757,0.010526489466428757,0.010526490397751331,0.010526489466428757,0.010526489466428757,0.010526490397751331,0.010526489466428757,0.010526489466428757,0.8105231523513794,0.010526490397751331
150,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.0035087885335087776,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.9368417859077454,0.003508788300678134,0.003508788300678134,0.0035087885335087776,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134,0.003508788300678134
151,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.004048604518175125,0.927125096321106,0.004048604518175125,0.004048604518175125,0.004048604518175125
152,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.0032894902396947145,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.003289490006864071,0.9407891631126404,0.003289490006864071
153,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.881578266620636,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578983273357153,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866,0.006578982807695866
154,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.006578973960131407,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195,0.8815784454345703,0.0065789734944701195,0.0065789734944701195,0.0065789734944701195
155,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.8947362899780273,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016,0.005847982596606016
156,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.004048614297062159,0.9271249175071716,0.004048614297062159,0.004048614297062159
157,The plan was to use one large aid station with American medics running it. How is this way better?,0.00438599893823266,0.004385998472571373,0.38168853521347046,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.5437494516372681,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.00438599893823266,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.004385998472571373,0.004385998472571373
158,I’d rather not say.,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.01754397340118885,0.6842085123062134,0.0175439715385437,0.0175439715385437,0.01754397340118885,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437
159,Can I talk with you in private once questions are over?,0.013157977722585201,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.7631564140319824,0.013157977722585201,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.013157978653907776,0.013157978653907776,0.013157977722585201,0.013157977722585201,0.013157977722585201,0.013157978653907776,0.013157978653907776
160,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.00375941745005548,0.0037594176828861237,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.00375941745005548,0.9323304891586304,0.0037594176828861237,0.00375941745005548
161,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.9605259895324707,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.0021930017974227667,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123,0.002193001564592123
162,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.006578982342034578,0.006578981876373291,0.006578981876373291,0.8815783262252808,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578981876373291,0.006578982342034578,0.006578981876373291
163,I’d rather not say.,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.01754397340118885,0.6842085123062134,0.0175439715385437,0.0175439715385437,0.01754397340118885,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437,0.0175439715385437
164,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.004048613831400871,0.004048613831400871,0.004048613831400871,0.9271249175071716,0.004048613831400871,0.004048614297062159,0.004048613831400871,0.004048613831400871,0.004048614297062159,0.004048613831400871,0.004048613831400871,0.004048613831400871,0.004048614297062159,0.004048614297062159,0.004048613831400871,0.004048613831400871,0.004048613831400871,0.004048613831400871,0.004048614297062159
165,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.002631603740155697,0.002631603507325053,0.002631603740155697,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.9526311159133911,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603507325053,0.002631603740155697,0.002631603507325053,0.002631603740155697
166,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.005847983527928591,0.0058479830622673035,0.0058479830622673035,0.005847983527928591,0.8947362899780273,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.005847983527928591,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.0058479830622673035,0.005847983527928591,0.0058479830622673035,0.0058479830622673035
167,He is busy today,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.6842089891433716,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612,0.017543945461511612
